,0
20126,"12854,22149,15917,9187,22292,20282,12490,10754,14024,11870,8566,21548,10846,15385,13365,11914,18411,20255,22469,9252,15910,13434,11886,9014,18435,16331,8513,20341,16205,21600,17111,10763,12848,9142,20376,20115,19386"
9252,"18557,12854,22149,15917,9187,8535,22292,20282,12490,10754,14024,21548,10846,15385,10824,11914,18411,20255,14227,20126,15910,18625,13434,11886,9014,17018,15547,18435,16331,14189,8982,17130,19503,8513,20341,19494,16205"
15910,"12854,22149,15917,9187,22292,20282,12490,14024,21548,10846,15385,11914,18411,20255,18616,22469,20126,9252,13434,11886,9014,17018,15547,18435,16331,14189,8982,17130,19503,8513,20341,16205,21600,17111,10763,9095,9142,20376,19386,20222,18640,20159,17032,20236,22405"
18625,"18557,12854,22149,15917,20282,12490,10846,15385,10824,11914,9252,13434,11886,9014"
13434,"18557,12854,22149,15917,9187,8535,20282,12490,10754,8566,21548,10846,15385,10824,11914,18411,20255,14227,20126,9252,15910,18625,11886,9014,17018,15547,18435,16331,14189,8982,17130,19503,8513,20341,21600,17111,10763,20376,19386,20222,18640,20159,17032,20406,16956,17114,20436,17037,12543,21644,8944,16172,22340,16324,19384,20237,22288,15399,8554,10777,15866,9057,20198,12492,14334,16961,16360,16978,18400,22329,15381,20317,15495,18569,16235,19405,14282,21464,19423,14213,10668,9255"
11886,"12854,22149,15917,9187,20282,12490,10754,21548,10846,15385,13365,11914,18411,20255,18616,20126,9252,15910,18625,13434,9014,17018,18435,16331,8982,17130,19503,8513,20341,19494,16205,21600,10679,18405,21533,17111,10763,12848,21485,9142,20376,20115,19386,8545,20222,18640,20159,17032,20236,22405,9249,20406,16956,15464,18393,13446,22276,17114,20436,19372,18426,17037,12543,21644,8944,16172,22340"
9014,"18557,12854,22149,15917,9187,8535,20282,12490,10754,8566,21548,10846,15385,13365,11914,18411,20255,18616,14227,22469,20126,9252,15910,18625,13434,11886,17018,15547,18435,16331,14189,8982,17130,19503,8513,20341,19494,16205,21600,10679,18405,21533,17111,10763,12848,21485,9142,20376,20115,19386,8545,20222,18640,20159,17032,20236,22405,9249,20406,16956,15464,18393,13446,22276,17114,20436,19372,18426,14273,17037,12543,21644,8944,22288,8554,10777,15866"
17018,"12854,22149,15917,9187,8535,20282,12490,10754,21548,10846,15385,11914,20255,14227,9252,15910,13434,11886,9014,15547,18435,14189,8982,17130,19503,8513"
15547,"18557,15917,9187,20282,12490,21548,10846,11914,18411,20255,18616,14227,22469,9252,15910,13434,9014,17018,18435,16331,14189,8982,17130,19503,8513,16205,9095,9142,20376"
18435,"18557,22149,9187,20282,12490,10754,21548,10846,15385,13365,11914,18411,20255,18616,14227,22469,20126,9252,15910,13434,11886,9014,17018,15547,16331,14189,8982,17130,19503,8513,20341,19494,16205,21600,10679,18405,21533,17111,10763,12848,21485,9095,9142,20376,20115,19386,18640,20159,20406,16956,18393,13446,22276,17114,12543,8944,22288,10777,9057,16961"
16331,"18557,15917,9187,20282,12490,10754,21548,10846,15385,11914,18411,20255,20126,9252,15910,13434,11886,9014,15547,18435,8982,17130,19503,8513,20341,21600,17111,10763,12848,9142,20376,20115,19386,18640,20159,17032,20236,22405,9249,20406,16956,15464,17114,20436,17037,12543,21644,8944,16172,22340,16324,20237,22288,18248,15399,22322,8554,10777,15866,9057,20198,12492,14334,16360,16978,18400,22329,15381,20317"
14189,"18557,22149,15917,9187,8535,20282,12490,10754,8566,21548,10846,15385,11914,18411,20255,14227,9252,15910,13434,9014,17018,15547,18435,8982,17130,19503,8513,20341"
8982,"18557,22149,15917,9187,8535,20282,12490,10754,21548,10846,15385,11914,18411,20255,18616,9252,15910,13434,11886,9014,17018,15547,18435,16331,14189,17130,19503,8513,20341,19494,16205,21600,10679,21533,19386,18640,17032,20236,22405,9249,20406,22276"
17130,"9187,8535,20282,12490,10754,21548,10846,15385,11914,18411,20255,14227,9252,15910,13434,11886,9014,17018,15547,18435,16331,14189,8982,19503,8513,20341,16205,21600,18405,21533,10763,12848,20376,19386,18640,20159,20236,22405,9249,20406,16956,15464"
19503,"22149,9187,20282,12490,10754,21548,10846,15385,11914,18411,20255,14227,9252,15910,13434,11886,9014,17018,15547,18435,16331,14189,8982,17130,8513,20341,19386,18640,17032,20236,22405,9249"
8513,"9187,12490,10754,21548,10846,15385,18411,20255,18616,20126,9252,15910,13434,11886,9014,17018,15547,18435,16331,14189,8982,17130,19503,20341,16205,21600,18405,21533,10763,12848,20376,20115,19386,8545,20222,18640,20159,17032,20236,22405,9249,20406,16956,15464,18393,13446,17114,20436"
20341,"12490,10754,21548,10846,15385,18411,20255,20126,9252,15910,13434,11886,9014,18435,16331,14189,8982,17130,19503,8513,21600,10763,12848,21485,9142,20376,20115,19386,8545,20222,18640,20159,17032,20406,16956,18393,13446,22276,17114,20436,14273,17037,12543,21644,8944,16172,22340,16324,19384,20237,22288,18248,15399,22322,8554,10777,15866,9057,20198,12492,14334,16961,16360,16978,18400,22329,15381,20317,18569,16235,19405,14282,21464,19423,14213,10668,9255,22536"
19494,"9187,20282,12490,21548,10846,15385,18411,20255,18616,9252,11886,9014,18435,8982,16205,21600,10679,17111"
16205,"9187,20282,12490,21548,10846,15385,18411,20255,18616,22469,20126,9252,15910,11886,9014,15547,18435,8982,17130,8513,19494,21600,10679,17111,10763,9095,9142,20376,20222,20159"
21600,"9187,20282,12490,10754,21548,10846,15385,13365,18411,20255,18616,20126,15910,13434,11886,9014,18435,16331,8982,17130,8513,20341,19494,16205,10679,17111,10763,12848,21485,9142,20376,20115,19386,8545,20222,18640,20159,17032,20406,16956,15464,18393,13446,22276,17114,20436,19372,18426,14273,17037,12543,21644,8944,16172,22340,16324,19384,20237,22288,18248,15399,22322,10777,15866,9057,20198,12492,14334,22329,15381,20317,15495"
10679,"9187,20282,12490,21548,10846,18411,20255,18616,11886,9014,18435,8982,19494,16205,21600,21533,17111"
18405,"9187,21548,18411,20255,11886,9014,18435,17130,8513,21533"
21533,"9187,21548,18411,20255,18616,11886,9014,18435,8982,17130,8513,10679,18405"
17111,"9187,12490,10754,21548,10846,15385,18411,20255,18616,22469,20126,15910,13434,11886,9014,18435,16331,19494,16205,21600,10679,9142,20376,19386,18640,16956,17114,20436,19372,18426,21644,8944,16172,22340"
10763,"9187,12490,21548,10846,15385,13365,18411,20126,15910,13434,11886,9014,18435,16331,17130,8513,20341,16205,21600,12848,20376,20222,18640,20159,17032"
12848,"9187,12490,10754,21548,10846,13365,18411,20126,11886,9014,18435,16331,17130,8513,20341,21600,10763,21485,18640,20406,16956"
21485,"9187,12490,21548,10846,13365,18411,11886,9014,18435,20341,21600,12848,16956,13446,17114,14273,17037,12543"
9095,"21548,10846,18411,20255,18616,22469,15910,15547,18435,16205,9142,20376"
9142,"12490,10754,21548,10846,18411,20255,18616,22469,20126,15910,11886,9014,15547,18435,16331,20341,16205,21600,17111,9095,20376,20115"
20376,"12490,10754,21548,10846,18411,20255,18616,22469,20126,15910,13434,11886,9014,15547,18435,16331,17130,8513,20341,16205,21600,17111,10763,9095,9142,20115,19386,8545,17032"
20115,"12490,10754,21548,10846,20126,11886,9014,18435,16331,8513,20341,21600,9142,20376,19386,16956,18426,12543,16172,22340,15399,22322,10777,15866,9057,20198,14334,16360,22329,20317,15495,19405,14282,21464,19423,10668,9255,9210,11883,23521,14240"
19386,"10754,21548,10846,15385,18411,20255,20126,15910,13434,11886,9014,18435,16331,8982,17130,19503,8513,20341,21600,17111,20376,20115,18640,20159,17032,20236,22405,9249,20406,16956,17114,20436,17037,12543,21644,8944,16172,22340,16324,19384,20237,22288,18248,15399,22322,8554,10777"
8545,"12490,10754,21548,10846,11886,9014,8513,20341,21600,20376,16956,21644,8944,10777,9057,20198,12492,14334"
20222,"21548,10846,15385,18411,15910,13434,11886,9014,8513,20341,16205,21600,10763,18640,20159"
18640,"10754,21548,10846,15385,18411,20255,15910,13434,11886,9014,18435,16331,8982,17130,19503,8513,20341,21600,17111,10763,12848,19386,20222,20159,17032,20236,22405,9249,20406,16956,15464,18393,13446,22276,17114,20436,19372,18426"
20159,"21548,10846,15385,18411,15910,13434,11886,9014,18435,16331,17130,8513,20341,16205,21600,10763,19386,20222,18640,16956,18426,12543,21644,8944,16172,22340,16324,20237,22288,18248,22322,8554,10777,9057,20198,14334,16961,16978,22329,15381,21464,14213,9255,22536,22319,11883"
17032,"10846,18411,20255,15910,13434,11886,9014,16331,8982,19503,8513,20341,21600,10763,20376,19386,18640,20236,22405"
20236,"18411,20255,15910,11886,9014,16331,8982,17130,19503,8513,19386,18640,17032,9249"
22405,"18411,20255,15910,11886,9014,16331,8982,17130,19503,8513,19386,18640,17032,9249"
9249,"20255,11886,9014,16331,8982,17130,19503,8513,19386,18640,20236,22405"
20406,"10754,10846,15385,20255,13434,11886,9014,18435,16331,8982,17130,8513,20341,21600,12848,19386,18640,16956,15464,18393,13446,22276,17114,20436,12543,22340"
16956,"10754,21548,10846,15385,20255,13434,11886,9014,18435,16331,17130,8513,20341,21600,17111,12848,21485,20115,19386,8545,18640,20159,20406,15464,13446,17114,20436,19372,18426,14273,17037,12543,21644,8944,16172,22340,16324,19384,20237,22288,18248,15399,22322,8554,10777,15866,9057,20198,12492,14334,16961,16360,16978,18400,22329,15381,20317,15495,21464,14213,9255,9210"
15464,"10754,10846,11886,9014,16331,17130,8513,21600,18640,20406,16956,12543,8944,22322,10777,20198,12492,14334,9255,14240"
18393,"10846,15385,20255,11886,9014,18435,8513,20341,21600,18640,20406,13446"
13446,"10846,15385,20255,11886,9014,18435,8513,20341,21600,21485,18640,20406,16956,18393,17114,20436,14273,17037,12543"
22276,"10846,15385,20255,11886,9014,18435,8982,20341,21600,18640,20406,17114"
17114,"10754,10846,15385,20255,13434,11886,9014,18435,16331,8513,20341,21600,17111,21485,19386,18640,20406,16956,13446,22276,20436,19372,18426,14273,17037,12543,8944,16172,22340,8554,10777,14334"
20436,"10754,10846,15385,20255,13434,11886,9014,16331,8513,20341,21600,17111,19386,18640,20406,16956,13446,17114,19372,18426,17037,21644,8944,16172,22340"
19372,"10754,10846,15385,20255,11886,9014,21600,17111,18640,16956,17114,20436,18426"
18426,"10754,10846,15385,20255,11886,9014,21600,17111,20115,18640,20159,16956,17114,20436,19372,12543,8944,22288,15399,22322,10777,9057,20198,12492,14334,15495,21464,9255,22536,22319,11883,23521,14240,11910,9079"
14273,"10846,9014,20341,21600,21485,16956,13446,17114,17037,12543"
17037,"10846,20255,13434,11886,9014,16331,20341,21600,21485,19386,16956,13446,17114,20436,14273,12543,8944,16172,22340,16324"
12543,"10754,21548,10846,15385,20255,13434,11886,9014,18435,16331,20341,21600,21485,20115,19386,20159,20406,16956,15464,13446,17114,18426,14273,17037,21644,8944,16172,22340,16324,19384,20237,22288,18248,15399,22322,8554,10777,15866,9057,20198,12492,14334,16961,16978,18400,22329,15381,15495,21464,19423,9255,22536,22319,11883,23521,14240,11910,9079,11918,22381,16891,23534,13381,10864,13476,12517,18561,10862,10850,20221,14286,9331,8515,21579,18548,9239,14041,9000,10812,18572,16921,10792,20270,13416,12845,16195,32224,14022,22192"
21644,"21548,10846,13434,11886,9014,16331,20341,21600,17111,19386,8545,20159,16956,20436,12543,8944,16172,22340,16324,22288,15399,22322,8554,10777,15866,9057,20198,12492,14334,16961"
8944,"10754,21548,10846,20255,13434,11886,9014,18435,16331,20341,21600,17111,19386,8545,20159,16956,15464,17114,20436,18426,17037,12543,21644,16172,22340,16324,19384,20237,22288,18248,15399,22322,8554,10777,15866,9057,20198,12492,14334,16961,16360,16978,18400,22329,15381,20317,21464,19423,14213,9255,9210,22536,22319,11883,23521,14240,11910,9079,11918,22381,16891,23534,13381"
16172,"10754,10846,20255,13434,11886,16331,20341,21600,17111,20115,19386,20159,16956,17114,20436,17037,12543,21644,8944,22340,16324,19384,20237,22288,18248,15399,22322,8554,10777,9057,20198,12492,14334,16360,18400,22329,15381,20317,15495,21464,19423,9255,9210,22536,23521,14240,11910,9079,11918,23534,10864,13476,18561,10862,10850,20221,14286,9331,8515,21579,18548,9239,14041,9000"
22340,"10754,10846,15385,13434,11886,16331,20341,21600,17111,20115,19386,20159,20406,16956,17114,20436,17037,12543,21644,8944,16172,16324,22288,8554,10777,15866,9057,20198,12492,14334,16360,18400,15381,20317,21464,14213,9255,9210"
16324,"10846,20255,13434,16331,20341,21600,19386,20159,16956,17037,12543,21644,8944,16172,22340,20237,22288,15399,10777,20198,14334,16961,16360,16978"
19384,"10846,13434,20341,21600,19386,16956,12543,8944,16172,20237"
20237,"10754,10846,13434,16331,20341,21600,19386,20159,16956,12543,8944,16172,16324,19384,22288"
22288,"10754,21548,10846,13434,9014,18435,16331,20341,21600,19386,20159,16956,18426,12543,21644,8944,16172,22340,16324,20237,15399,22322,8554,10777,15866,9057,20198,12492,14334,16961,16360,16978,15381,15495,21464,19423,9255,23521,11910,9079,13476,10862,20221,14286,9331,8515"
18248,"10846,16331,20341,21600,19386,20159,16956,12543,8944,16172,15399,22322"
15399,"10754,10846,13434,16331,20341,21600,20115,19386,16956,18426,12543,21644,8944,16172,16324,22288,18248,22322,10777,9057,20198,16360,16978,15495,11883,23521,14240"
22322,"10754,10846,16331,20341,21600,20115,19386,20159,16956,15464,18426,12543,21644,8944,16172,22288,18248,15399,10777,9057,20198,12492,14334,16978,22329,15381,15495,21464,19423,9255,22536,22319,11883,23521,14240,11910,9079,11918,22381,16891,23534,13381,10864,13476,12517,18561,10862,10850,14286,9331,14041,9000,10812,18572,16921,10792,20270,13416,12845,16195,32224,14022,22192,13357,20213,9181,13386,8532,16942,19450"
8554,"10846,13434,9014,16331,20341,19386,20159,16956,17114,12543,21644,8944,16172,22340,22288,10777,15866,9057,20198,12492,14334"
10777,"10754,21548,10846,13434,9014,18435,16331,20341,21600,20115,19386,8545,20159,16956,15464,17114,18426,12543,21644,8944,16172,22340,16324,22288,15399,22322,8554,15866,9057,20198,12492,14334,16961,16360,16978,18400,22329,15381,20317,15495,21464,19423,14213,9255,9210,22536,22319,11883,23521,14240,11918,22381,16891,23534,13381,10864,13476,12517,18561,10862,10850,14286,9331,14041,9000,10812,18572,16921,10792,20270,13416,12845,16195,32224,14022,22192,13357,20213,9181,18255,18504,22496,15841,13386,18021,13379,18475,22185,12800,12812,8532,16287,18619,20201,22357,16942,19450"
15866,"21548,10846,13434,9014,16331,20341,21600,20115,16956,12543,21644,8944,22340,22288,8554,10777,9057,20198,14334,16360,22329,20317,18569,16235,19405,14282,21464,19423,10668,9255"
9057,"10754,21548,10846,13434,18435,16331,20341,21600,20115,8545,20159,16956,18426,12543,21644,8944,16172,22340,22288,15399,22322,8554,10777,15866,20198,12492,14334,16961,16360,16978,22329,15381,15495,21464,14213,9255,9210,22536,22319,11883,23521,14240,11910,9079,11918,22381,16891,23534,13381,10864,13476,12517,18561,10862,10850,14041,9000,18572,16921,10792,20270,13416,12845,16195,32224,14022,22192,13357,20213,9181"
20198,"10754,10846,13434,16331,20341,21600,20115,8545,20159,16956,15464,18426,12543,21644,8944,16172,22340,16324,22288,15399,22322,8554,10777,15866,9057,12492,14334,16961,16978,22329,15381,15495,21464,14213,9255,22536,22319,11883,23521,14240,11910,9079,11918,16891,13381"
12492,"10754,10846,13434,16331,20341,21600,8545,16956,15464,18426,12543,21644,8944,16172,22340,22288,22322,8554,10777,9057,20198,14334,22329,15381,15495,21464,19423,9255,22536,11883,23521,14240,11910,9079,11918,22381,16891,23534,13381,10864,12517,18561,10862,10850,9331,14041,9000,18572,16921,10792,20270,13416,12845,16195,32224,14022,22192,13357,9181,18504,22496,13386,18475,22185,12812,22173,8532,22434,16287,18619,20201,22357"
14334,"10754,10846,13434,16331,20341,21600,20115,8545,20159,16956,15464,17114,18426,12543,21644,8944,16172,22340,16324,22288,22322,8554,10777,15866,9057,20198,12492,16961,16360,16978,18400,22329,15381,20317,15495,21464,19423,14213,9255,9210,22536,22319,11883,23521,14240,11910,9079,11918,22381,16891,23534,13381,10864,13476,18561,10862,10850,14286,9331,8515,21579,18548,14041,9000,10812,18572,16921,10792,20270,13416,12845,16195,32224,14022,22192,13357,20213,9181,18255,18504,22496,15841,13386,18021,13379,18475,22185,12800,12812,22173,8532,22434,16287,20201,22357,16942,19450,20231,18433"
16961,"13434,18435,20341,20159,16956,12543,21644,8944,16324,22288,10777,9057,20198,14334"
16360,"13434,16331,20341,20115,16956,8944,16172,22340,16324,22288,15399,10777,15866,9057,14334,16978,22329,20317,18569,16235,19405,14282,21464,19423,14213,10668,9255,9210"
16978,"13434,16331,20341,20159,16956,12543,8944,16324,22288,15399,22322,10777,9057,20198,14334,16360,14213,9255,22536,11883"
18400,"13434,16331,20341,16956,12543,8944,16172,22340,10777,14334"
22329,"13434,16331,20341,21600,20115,20159,16956,12543,8944,16172,22322,10777,15866,9057,20198,12492,14334,16360,15381,20317,15495,18569,16235,19405,14282,21464,19423,14213,10668,22536,11883,23521,14240,16891,23534,13381,10864,13476"
15381,"10754,13434,16331,20341,21600,20159,16956,12543,8944,16172,22340,22288,22322,10777,9057,20198,12492,14334,22329,20317,21464,19423,9255,22536,23521,13476,18561,10862,20221,14286,9331,8515,21579,18548,9239,14041,20270,12845,32224,14022,22192,13357,20213,9181"
20317,"10754,13434,16331,20341,21600,20115,16956,8944,16172,22340,10777,15866,14334,16360,22329,15381,18569,16235,19405,14282,21464,19423,14213,10668"
15495,"13434,21600,20115,16956,18426,12543,16172,22288,15399,22322,10777,9057,20198,12492,14334,22329,22536,11883,23521,14240,11910,9079,16891,23534,13381,10864,13476"
18569,"13434,20341,15866,16360,22329,20317,16235,19405,14282,21464,19423,14213,10668"
16235,"13434,20341,15866,16360,22329,20317,18569,19405,14282,21464,19423"
19405,"13434,20341,20115,15866,16360,22329,20317,18569,16235,14282,21464,19423,14213,10668"
14282,"13434,20341,20115,15866,16360,22329,20317,18569,16235,19405,21464,19423,14213,10668"
21464,"13434,20341,20115,20159,16956,18426,12543,8944,16172,22340,22288,22322,10777,15866,9057,20198,12492,14334,16360,22329,15381,20317,18569,16235,19405,14282,19423,14213,10668,9255,9210,22536,22319"
19423,"13434,20341,20115,12543,8944,16172,22288,22322,10777,15866,12492,14334,16360,22329,15381,20317,18569,16235,19405,14282,21464,14213,10668,22536,23521,14240,16891,23534,13381,13476,10862,20221,14286,9331,8515,21579,18548,9239,14041,10812"
14213,"13434,20341,20159,16956,8944,22340,10777,9057,20198,14334,16360,16978,22329,20317,18569,19405,14282,21464,19423,10668,9255,9210,22536,11883"
10668,"13434,20341,20115,15866,16360,22329,20317,18569,19405,14282,21464,19423,14213"
9255,"10754,13434,20341,20115,20159,16956,15464,18426,12543,8944,16172,22340,22288,22322,10777,15866,9057,20198,12492,14334,16360,16978,15381,21464,14213,9210,22536,22319,11883,14240,8515,14041,9000,14022,22192,9181,13386,18475,22185,8532,22357,19450,20231,11946,22545,8960,21462,20413,17050,15481,22518,16207,14254,11951,18488"
9210,"20115,16956,8944,16172,22340,10777,9057,14334,16360,21464,14213,9255"
22536,"10754,20341,20159,18426,12543,8944,16172,22322,10777,9057,20198,12492,14334,16978,22329,15381,15495,21464,19423,14213,9255,22319,11883,23521,14240,11918,16891,23534,13381,10864,18561,10862,10850,14286,9331,14041,9000,10812,18572,20270,12845,32224,14022,22192,13357,20213,9181,18255,18504,22496,15841,13386,18021,13379,18475,22185,12800,12812,22173,8532,22434,18619,20201,22357"
22319,"20159,18426,12543,8944,22322,10777,9057,20198,14334,21464,9255,22536"
11883,"10754,20115,20159,18426,12543,8944,15399,22322,10777,9057,20198,12492,14334,16978,22329,15495,14213,9255,22536,23521,14240,23534,10864"
23521,"20115,18426,12543,8944,16172,22288,15399,22322,10777,9057,20198,12492,14334,22329,15381,15495,19423,22536,11883,14240,11910,9079,11918,23534,13381,10864,12517,18561,10862,10850,14286,9331,14041,9000,10812,18572,16921,10792,20270,12845,14022,22192,13357,13386,18475,22185,12812,22173,8532,22434"
14240,"10754,20115,15464,18426,12543,8944,16172,15399,22322,10777,9057,20198,12492,14334,22329,15495,19423,9255,22536,11883,23521,11910,9079,11918,22381,16891,23534,13381,10864,10862,9000,18572,16921,10792,14022,12812,8532,16287,20231,22545,15379,21565,18396,14249,14158"
11910,"18426,12543,8944,16172,22288,22322,9057,20198,12492,14334,15495,23521,14240,9079,11918"
9079,"18426,12543,8944,16172,22288,22322,9057,20198,12492,14334,15495,23521,14240,11910,11918"
11918,"12543,8944,16172,22322,10777,9057,20198,12492,14334,22536,23521,14240,11910,9079,23534,10864,12517,18561,10850,16921,10792"
22381,"12543,8944,22322,10777,9057,12492,14334,14240,16891,23534"
16891,"12543,8944,22322,10777,9057,20198,12492,14334,22329,15495,19423,22536,14240,22381,23534,13381,10864,13476"
23534,"12543,8944,16172,22322,10777,9057,12492,14334,22329,15495,19423,22536,11883,23521,14240,11918,22381,16891,13381,10864,13476,12517,18561,10862,9331,14041,9000"
13381,"12543,8944,22322,10777,9057,20198,12492,14334,22329,15495,19423,22536,23521,14240,16891,23534,10864,13476,10862,14286,9000,10812"
10864,"12543,16172,22322,10777,9057,12492,14334,22329,15495,22536,11883,23521,14240,11918,16891,23534,13381,13476,12517,18561,10862"
13476,"12543,16172,22288,22322,10777,9057,14334,22329,15381,15495,19423,16891,23534,13381,10864,10862,20221,14286,9331,8515"
12517,"12543,22322,10777,9057,12492,23521,11918,23534,10864,18561"
18561,"12543,16172,22322,10777,9057,12492,14334,15381,22536,23521,11918,23534,10864,12517,10862,14041,20270,32224,14022,22192,13357"
10862,"12543,16172,22288,22322,10777,9057,12492,14334,15381,19423,22536,23521,14240,23534,13381,10864,13476,18561,20221,14286,9331,8515,21579,18548,9239,14041,9000,10812"
10850,"12543,16172,22322,10777,9057,12492,14334,22536,23521,11918"
20221,"12543,16172,22288,15381,19423,13476,10862,14286,9331,8515,21579,18548,9239,14041"
14286,"12543,16172,22288,22322,10777,14334,15381,19423,22536,23521,13381,13476,10862,20221,9331,8515,21579,18548,9239,14041,10812"
9331,"12543,16172,22288,22322,10777,12492,14334,15381,19423,22536,23521,23534,13476,10862,20221,14286,8515,9000"
8515,"12543,16172,22288,14334,15381,19423,9255,13476,10862,20221,14286,9331,21579,18548,14041,9000,13416,12845,16195,32224,14022,22192,9181,13379,18475,22185,12800,12812,8532,16287,19450,22526,11946,20200,17045,21614,22545,8960,21462,20413,14158,17050,14265,22283,10739,15481,16857,22518,16207,11951,18488,8567,10705,22408,14225"
21579,"12543,16172,14334,15381,19423,10862,20221,14286,8515,18548,9239,14041"
18548,"12543,16172,14334,15381,19423,10862,20221,14286,8515,21579,9239,14041"
9239,"12543,16172,15381,19423,10862,20221,14286,21579,18548,14041"
14041,"12543,16172,22322,10777,9057,12492,14334,15381,19423,9255,22536,23521,23534,18561,10862,20221,14286,8515,21579,18548,9239,9000,10812,13416,12845,16195,32224,14022,22192,13357,20213,9181,18255,18504,22496,15841,13386,18021,13379,18475,22185,12800,12812,8532,16287,18619,22357,16942,19450,20231,18433,22526,11946,20200,17045,21614,22545,20238,8983"
9000,"12543,16172,22322,10777,9057,12492,14334,9255,22536,23521,14240,23534,13381,10862,9331,8515,14041,18572,13416,12845,16195,14022,22192,9181,13386,18021,18475,22185,12800,12812,22173,8532,16287,18619,20201,22357,16942,19450,20231,18433,22526,11946,20200,17045,21614,22545,8960,22283,10739,16265,21568,15481,12504,16903"
10812,"12543,22322,10777,14334,19423,22536,23521,13381,10862,14286,14041,14022,9181,22496,13386,13379,18475,22185,12800"
18572,"12543,22322,10777,9057,12492,14334,22536,23521,14240,9000"
16921,"12543,22322,10777,9057,12492,14334,23521,14240,11918,10792"
10792,"12543,22322,10777,9057,12492,14334,23521,14240,11918,16921"
20270,"12543,22322,10777,9057,12492,14334,15381,22536,23521,18561,13416,12845,16195,32224,14022"
13416,"12543,22322,10777,9057,12492,14334,8515,14041,9000,20270,12845,16195,32224,14022,22192,13386,13379,18475,22185,12800,8532,16942,19450,18433,22526,11946"
12845,"12543,22322,10777,9057,12492,14334,15381,22536,23521,8515,14041,9000,20270,13416,16195,32224,14022,22192,13379,22185,12800,16287,19450,22526,11946,20200"
16195,"12543,22322,10777,9057,12492,14334,8515,14041,9000,20270,13416,12845,32224,14022,18021,13379,22185,22173,8532,16287,19450,11946,17045,21614,22545,8960,20413,14249,12814,17050,22283,10739,16265,21568,15481,12504,16903,16857"
32224,"12543,22322,10777,9057,12492,14334,15381,22536,18561,8515,14041,20270,13416,12845,16195,14022,22192,13357,20213,9181,22185,12812,8532,16287,22545,20413,14158,17050,22283,13347,15481,16207"
14022,"12543,22322,10777,9057,12492,14334,15381,9255,22536,23521,14240,18561,8515,14041,9000,10812,20270,13416,12845,16195,32224,22192,13357,20213,9181,18255,18504,22496,15841,13386,18021,13379,18475,22185,12800,12812,22173,8532,22434,16287,18619,20201,22357,16942,19450,20231,18433,22526,11946,20200,17045,21614,22545,19349,10745,8960,20238,8983,21462,17044,15379,20413,21565,18396,14249,12814,14158,17050,14265,22283,10739,13347,15481,12504,16903,16857,22518,16207,14254,11951,18488,8567,16249,10705,22408,14225,8576,18252,20369,8524,11843,16253,9184,12918,10666,15882,21637,12828,22420,21634,20251,14002,15572,16993,20339,20338"
22192,"12543,22322,10777,9057,12492,14334,15381,9255,22536,23521,18561,8515,14041,9000,13416,12845,32224,14022,13357,9181,18475,22185,12800,12812,8532,16287,19450,18433,22526,11946,20200,21614,22545,8960,21462,20413,12814,14158,17050,21568,15481,22518,16207,14254,11951,18488,8567,16249,10705,22408,10643,8576,20058,13993,13489,19376,18252,20369,8524"
13357,"22322,10777,9057,12492,14334,15381,22536,23521,18561,14041,32224,14022,22192,20213,9181,18504,13386,18475,22185,12812,22173,8532,22434"
20213,"22322,10777,9057,14334,15381,22536,14041,32224,14022,13357,9181"
9181,"22322,10777,9057,12492,14334,15381,9255,22536,8515,14041,9000,10812,32224,14022,22192,13357,20213,22496,15841,13386,18021,13379,18475,22185,12800,12812,8532,16287,18619,19450,11946,20200,17045,22545,19349,10745,8960,20238,8983,21462,17044,15379,20413,14158,17050,14265,22283,10739,13347,15481,22518,16207,14254"
18255,"10777,14334,22536,14041,14022,18504,22496,15841,13386,18021"
18504,"10777,12492,14334,22536,14041,14022,13357,18255,22496,15841,13386,18021,18475,22185,12812,22173,8532"
22496,"10777,12492,14334,22536,14041,10812,14022,9181,18255,18504,15841,13386,18021,13379,18475,22185,12800,12812,16287"
15841,"10777,14334,22536,14041,14022,9181,18255,18504,22496,13386,18021,22185,8532,16287,22545,14158,17050,14265,22283"
13386,"22322,10777,12492,14334,9255,22536,23521,14041,9000,10812,13416,14022,13357,9181,18255,18504,22496,15841,18021,18475,22185,12800,12812,22173,8532,22434,16287,22357,16942,19450,20231,11946,21462,20413,11951,18488,10705,14225"
18021,"10777,14334,22536,14041,9000,16195,14022,9181,18255,18504,22496,15841,13386,22185,22173,8532,16287,19450,22526,11946,20200,17045,21614,22545,19349,10745,8960,20238,8983,21462,17044,15379,20413,14249,12814,17050,22283,10739,16265,21568,15481,12504,16903,22518,11951,18488,10705,14225,8524,13373,10817,9007,11843,16253,9184"
13379,"10777,14334,22536,8515,14041,10812,13416,12845,16195,14022,9181,22496,18475,22185,12800,16287,19450,22526,11946,17045,21614,22545"
18475,"10777,12492,14334,9255,22536,23521,8515,14041,9000,10812,13416,14022,22192,13357,9181,18504,22496,13386,13379,22185,12800,12812,22173,8532,22434,16287,18619,20201,22357,19450,20231,18433,11946,22545,21462,20413,17050,15481,22518,16207,14254,11951,18488"
