,0
9187,"18423,8526,15461,9329,11931,8581,21466,20363,16203,11893,9323,8954,12514,13418,19316,13340,19478,10809,9163,19327,16260,17025,22442,9208,12486,22520,13399,14159,14106,19469,9103,18256,16271,13463,15468,14336,21494,22462,16262,20182,16370,11870,22292,14024,12854,18557,15917,8566,14227,8535,22149,11914,17018,14189,9252,20282,18405,21533,19494,10679,13365,18616,15547,20126,12490,16205,10763,18411,15910,19503,12848,17130,8982,8513,21485,17111,15385,11886,20255,21548,9014,10846,18435,16331,21600,13434,10754"
18616,"13463,15468,14336,16262,16370,12854,15917,8535,22149,11914,20282,21533,19494,10679,13365,9187,15547,9095,22469,9142,12490,16205,20376,18411,15910,8982,8513,17111,15385,11886,20255,21548,9014,10846,18435,21600"
15547,"18557,15917,14227,11914,17018,14189,9252,20282,9187,18616,9095,22469,9142,12490,16205,20376,18411,15910,19503,17130,8982,8513,20255,21548,9014,10846,18435,16331,13434"
9095,"18616,15547,22469,9142,16205,20376,18411,15910,20255,21548,10846,18435"
22469,"21494,16262,20182,16370,14024,12854,22149,11914,18616,15547,9095,9142,20126,12490,16205,20376,18411,15910,17111,15385,20255,21548,9014,10846,18435"
9142,"18616,15547,9095,22469,20126,12490,16205,20376,18411,15910,17111,11886,20255,21548,9014,10846,18435,16331,21600,20341,20115,10754"
20126,"11870,22292,14024,12854,15917,8566,22149,11914,9252,20282,13365,9187,22469,9142,12490,16205,20376,10763,18411,15910,12848,8513,17111,15385,11886,20255,19386,21548,9014,10846,18435,16331,21600,13434,20341,20115,10754"
12490,"20105,9208,12486,22520,20345,13399,16318,14159,14106,19469,18256,22498,13463,15468,14336,21494,22462,16262,20182,16370,11870,22292,14024,10824,18625,12854,18557,15917,8566,14227,8535,22149,11914,17018,14189,9252,20282,19494,10679,13365,9187,18616,15547,22469,9142,20126,16205,20376,10763,18411,15910,19503,12848,17130,8982,8513,21485,17111,15385,11886,20255,21548,9014,10846,8545,18435,16331,21600,13434,20341,20115,10754"
20222,"16205,10763,18411,15910,8513,18640,15385,11886,21548,9014,10846,21600,13434,20341,20159"
16205,"9252,20282,19494,10679,9187,18616,15547,9095,22469,9142,20126,12490,20222,20376,10763,18411,15910,17130,8982,8513,17111,15385,11886,20255,21548,9014,10846,18435,21600,20159"
20376,"18616,15547,9095,22469,9142,20126,12490,16205,10763,18411,17032,15910,17130,8513,17111,11886,20255,19386,21548,9014,10846,8545,18435,16331,21600,13434,20341,20115,10754"
10763,"13365,9187,20126,12490,20222,16205,20376,18411,17032,15910,12848,17130,8513,18640,15385,11886,21548,9014,10846,18435,16331,21600,13434,20341,20159"
18411,"22498,13463,16262,16370,14024,12854,15917,8566,22149,11914,14189,9252,20282,18405,21533,19494,10679,13365,9187,18616,15547,9095,22469,9142,20126,12490,20222,16205,20376,10763,17032,15910,20236,22405,19503,12848,17130,8982,8513,18640,21485,17111,15385,11886,20255,19386,21548,9014,10846,18435,16331,21600,13434,20341,20159"
17032,"20376,10763,18411,15910,20236,22405,19503,8982,8513,18640,11886,20255,19386,9014,10846,16331,21600,13434,20341"
15910,"22292,14024,12854,15917,22149,11914,17018,14189,9252,20282,9187,18616,15547,9095,22469,9142,20126,12490,20222,16205,20376,10763,18411,17032,20236,22405,19503,17130,8982,8513,18640,17111,15385,11886,20255,19386,21548,9014,10846,18435,16331,21600,13434,20341,20159"
20236,"18411,17032,15910,19503,9249,17130,8982,8513,18640,11886,20255,19386,9014,16331"
22405,"18411,17032,15910,19503,9249,17130,8982,8513,18640,11886,20255,19386,9014,16331"
19503,"14227,22149,11914,17018,14189,9252,20282,9187,15547,12490,18411,17032,15910,20236,22405,9249,17130,8982,8513,18640,15385,11886,20255,19386,21548,9014,10846,18435,16331,13434,20341,10754"
9249,"20236,22405,19503,17130,8982,8513,18640,11886,20255,19386,9014,16331"
12848,"13365,9187,20126,12490,10763,18411,17130,8513,18640,21485,20406,11886,21548,9014,10846,18435,16331,21600,16956,20341,10754"
17130,"14227,8535,11914,17018,14189,9252,20282,18405,21533,9187,15547,12490,16205,20376,10763,18411,15910,20236,22405,19503,9249,12848,8982,8513,18640,20406,15385,11886,20255,19386,21548,9014,10846,18435,16331,21600,16956,13434,20341,20159,15464,10754"
18393,"8513,18640,13446,20406,15385,11886,20255,9014,10846,18435,21600,20341"
22276,"8982,18640,20406,15385,11886,20255,9014,10846,18435,17114,21600,20341"
8982,"18557,15917,8535,22149,11914,17018,14189,9252,20282,21533,19494,10679,9187,18616,15547,12490,16205,18411,17032,15910,20236,22405,19503,9249,17130,22276,8513,18640,20406,15385,11886,20255,19386,21548,9014,10846,18435,16331,21600,13434,20341,10754"
8513,"17018,14189,9252,18405,21533,9187,18616,15547,20126,12490,20222,16205,20376,10763,18411,17032,15910,20236,22405,19503,9249,12848,17130,18393,8982,18640,13446,20436,20406,15385,11886,20255,19386,21548,9014,10846,8545,18435,17114,16331,21600,16956,13434,20341,20159,20115,15464,10754"
19372,"18640,17111,20436,15385,11886,20255,9014,10846,17114,21600,16956,18426,10754"
18640,"20222,10763,18411,17032,15910,20236,22405,19503,9249,12848,17130,18393,22276,8982,8513,19372,13446,17111,20436,20406,15385,11886,20255,19386,21548,9014,10846,18435,17114,16331,21600,16956,13434,20341,20159,18426,15464,10754"
21485,"13365,9187,12490,18411,12848,14273,13446,11886,17037,21548,9014,10846,18435,17114,21600,16956,20341,12543"
14273,"21485,13446,17037,9014,10846,17114,21600,16956,20341,12543"
13446,"18393,8513,18640,21485,14273,20436,20406,15385,11886,17037,20255,9014,10846,18435,17114,21600,16956,20341,12543"
17111,"19494,10679,9187,18616,22469,9142,20126,12490,16205,20376,18411,15910,19372,18640,20436,15385,11886,20255,19386,21548,9014,10846,21644,18435,17114,16331,21600,16956,13434,22340,18426,10754,8944,16172"
20436,"8513,19372,18640,13446,17111,20406,15385,11886,17037,20255,19386,9014,10846,21644,17114,16331,21600,16956,13434,22340,20341,18426,10754,8944,16172"
20406,"12848,17130,18393,22276,8982,8513,18640,13446,20436,15385,11886,20255,19386,9014,10846,18435,17114,16331,21600,16956,13434,22340,20341,15464,10754,12543"
15385,"14106,19469,18256,16271,22498,13463,15468,14336,21494,22462,16262,20182,16370,11870,22292,14024,18625,12854,15917,8566,14227,8535,22149,11914,17018,14189,9252,20282,19494,13365,9187,18616,22469,20126,12490,20222,16205,10763,18411,15910,19503,17130,18393,22276,8982,8513,19372,18640,13446,17111,20436,20406,11886,20255,19386,21548,9014,10846,18435,17114,16331,21600,16956,13434,22340,20341,20159,18426,10754,12543"
11886,"18625,12854,15917,22149,11914,17018,9252,20282,18405,21533,19494,10679,13365,9187,18616,9142,20126,12490,20222,16205,20376,10763,18411,17032,15910,20236,22405,19503,9249,12848,17130,18393,22276,8982,8513,19372,18640,21485,13446,17111,20436,20406,15385,17037,20255,19386,21548,9014,10846,8545,21644,18435,17114,16331,21600,16956,13434,22340,20341,20159,20115,18426,15464,10754,8944,16172,12543"
17037,"21485,14273,13446,20436,11886,20255,19386,9014,10846,16324,17114,16331,21600,16956,13434,22340,20341,8944,16172,12543"
20255,"13463,16262,16370,15917,8566,11914,17018,14189,9252,20282,18405,21533,19494,10679,13365,9187,18616,15547,9095,22469,9142,20126,12490,16205,20376,18411,17032,15910,20236,22405,19503,9249,17130,18393,22276,8982,8513,19372,18640,13446,17111,20436,20406,15385,11886,17037,19386,21548,9014,10846,16324,18435,17114,16331,21600,16956,13434,20341,18426,8944,16172,12543"
19384,"20237,19386,10846,21600,16956,13434,20341,8944,16172,12543"
20237,"19384,19386,10846,16324,16331,21600,16956,13434,20341,20159,10754,8944,22288,16172,12543"
18248,"19386,10846,16331,21600,16956,20341,20159,15399,8944,16172,12543,22322"
19386,"20126,20376,18411,17032,15910,20236,22405,19503,9249,17130,8982,8513,18640,17111,20436,20406,15385,11886,17037,20255,19384,20237,18248,21548,9014,10846,21644,16324,18435,8554,17114,16331,21600,16956,13434,22340,20341,20159,20115,15399,10754,8944,22288,16172,12543,22322,10777"
21548,"16318,14159,18256,13463,22462,16370,11870,12854,15917,8566,14227,8535,22149,11914,17018,14189,9252,20282,18405,21533,19494,10679,13365,9187,18616,15547,9095,22469,9142,20126,12490,20222,16205,20376,10763,18411,15910,19503,12848,17130,8982,8513,18640,21485,17111,15385,11886,20255,19386,9014,10846,8545,21644,18435,16331,21600,15866,16956,13434,20341,20159,20115,10754,8944,22288,12543,9057,10777"
9014,"18625,12854,18557,15917,8566,14227,8535,22149,11914,17018,14189,9252,20282,18405,21533,19494,10679,13365,9187,18616,15547,22469,9142,20126,12490,20222,16205,20376,10763,18411,17032,15910,20236,22405,19503,9249,12848,17130,18393,22276,8982,8513,19372,18640,21485,14273,13446,17111,20436,20406,15385,11886,17037,20255,19386,21548,10846,8545,21644,18435,8554,17114,16331,21600,15866,16956,13434,20341,20159,20115,18426,15464,10754,8944,22288,12543,10777"
10846,"16318,14159,18256,13463,22462,16262,20182,16370,11870,22292,14024,10824,18625,12854,18557,15917,8566,14227,8535,22149,11914,17018,14189,9252,20282,19494,10679,13365,9187,18616,15547,9095,22469,9142,20126,12490,20222,16205,20376,10763,18411,17032,15910,19503,12848,17130,18393,22276,8982,8513,19372,18640,21485,14273,13446,17111,20436,20406,15385,11886,17037,20255,19384,20237,18248,19386,21548,9014,8545,21644,16324,18435,8554,17114,16331,21600,15866,16956,13434,22340,20341,20159,20115,15399,18426,15464,10754,8944,20198,22288,16172,12543,9057,12492,22322,10777,14334"
8545,"12490,20376,8513,11886,21548,9014,10846,21644,21600,16956,20341,10754,8944,20198,9057,12492,10777,14334"
21644,"17111,20436,11886,19386,21548,9014,10846,8545,16324,16961,8554,16331,21600,15866,16956,13434,22340,20341,20159,15399,8944,20198,22288,16172,12543,9057,12492,22322,10777,14334"
16324,"17037,20255,20237,19386,10846,21644,16961,16331,21600,16956,16360,13434,22340,20341,20159,16978,15399,8944,20198,22288,16172,12543,10777,14334"
18435,"18557,14227,22149,11914,17018,14189,9252,20282,18405,21533,19494,10679,13365,9187,18616,15547,9095,22469,9142,20126,12490,16205,20376,10763,18411,15910,19503,12848,17130,18393,22276,8982,8513,18640,21485,13446,17111,20406,15385,11886,20255,19386,21548,9014,10846,16961,17114,16331,21600,16956,13434,20341,20159,20115,10754,8944,22288,12543,9057,10777"
16961,"21644,16324,18435,16956,13434,20341,20159,8944,20198,22288,12543,9057,10777,14334"
8554,"19386,9014,10846,21644,17114,16331,15866,16956,13434,22340,20341,20159,8944,20198,22288,16172,12543,9057,12492,10777,14334"
18400,"16331,16956,13434,22340,20341,8944,16172,12543,10777,14334"
17114,"22276,8513,19372,18640,21485,14273,13446,17111,20436,20406,15385,11886,17037,20255,19386,9014,10846,18435,8554,16331,21600,16956,13434,22340,20341,18426,10754,8944,16172,12543,10777,14334"
16331,"18557,15917,11914,9252,20282,9187,15547,9142,20126,12490,20376,10763,18411,17032,15910,20236,22405,19503,9249,12848,17130,8982,8513,18640,17111,20436,20406,15385,11886,17037,20255,20237,18248,19386,21548,9014,10846,21644,16324,18435,8554,18400,17114,21600,20317,15866,16956,16360,13434,22340,20341,20159,16978,20115,15399,15464,10754,8944,20198,22329,22288,16172,12543,15381,9057,12492,22322,10777,14334"
21600,"20282,19494,10679,13365,9187,18616,9142,20126,12490,20222,16205,20376,10763,18411,17032,15910,12848,17130,18393,22276,8982,8513,19372,18640,21485,14273,13446,17111,20436,20406,15385,11886,17037,20255,19384,20237,18248,19386,21548,9014,10846,8545,21644,16324,18435,17114,16331,20317,15866,16956,13434,22340,20341,20159,20115,15399,18426,15464,10754,8944,20198,15495,22329,22288,16172,12543,15381,9057,12492,22322,10777,14334"
18569,"16235,20317,19405,15866,14282,10668,16360,13434,20341,21464,14213,22329,19423"
16235,"18569,20317,19405,15866,14282,16360,13434,20341,21464,22329,19423"
20317,"16331,21600,18569,16235,19405,15866,14282,10668,16956,16360,13434,22340,20341,21464,14213,20115,10754,8944,22329,16172,19423,15381,10777,14334"
19405,"18569,16235,20317,15866,14282,10668,16360,13434,20341,21464,14213,20115,22329,19423"
15866,"21548,9014,10846,21644,8554,16331,21600,18569,16235,20317,19405,14282,10668,16956,16360,13434,22340,20341,21464,20115,8944,20198,22329,22288,19423,12543,9057,10777,14334,9255"
14282,"18569,16235,20317,19405,15866,10668,16360,13434,20341,21464,14213,20115,22329,19423"
10668,"18569,20317,19405,15866,14282,16360,13434,20341,21464,14213,20115,22329,19423"
16956,"12848,17130,8513,19372,18640,21485,14273,13446,17111,20436,20406,15385,11886,17037,20255,19384,20237,18248,19386,21548,9014,10846,8545,21644,16324,18435,16961,8554,18400,17114,16331,21600,20317,15866,16360,9210,13434,22340,20341,21464,20159,16978,14213,20115,15399,18426,15464,10754,8944,20198,15495,22329,22288,16172,12543,15381,9057,12492,22322,10777,14334,9255"
16360,"16324,16331,18569,16235,20317,19405,15866,14282,10668,16956,9210,13434,22340,20341,21464,16978,14213,20115,15399,8944,22329,22288,16172,19423,9057,10777,14334,9255"
9210,"16956,16360,22340,21464,14213,20115,8944,16172,9057,10777,14334,9255"
13434,"10824,18625,12854,18557,15917,8566,14227,8535,22149,11914,17018,14189,9252,20282,9187,15547,20126,12490,20222,20376,10763,18411,17032,15910,19503,17130,8982,8513,18640,17111,20436,20406,15385,11886,17037,20255,19384,20237,19386,21548,9014,10846,21644,16324,18435,16961,8554,18400,17114,16331,21600,18569,16235,20317,19405,15866,14282,10668,16956,16360,22340,20341,21464,20159,16978,14213,15399,10754,8944,20198,15495,22329,22288,16172,19423,12543,15381,9057,12492,10777,14334,9255"
22340,"17111,20436,20406,15385,11886,17037,19386,10846,21644,16324,8554,18400,17114,16331,21600,20317,15866,16956,16360,9210,13434,20341,21464,20159,14213,20115,10754,8944,20198,22288,16172,12543,15381,9057,12492,10777,14334,9255"
20341,"14189,9252,9142,20126,12490,20222,20376,10763,18411,17032,15910,19503,12848,17130,18393,22276,8982,8513,18640,21485,14273,13446,20436,20406,15385,11886,17037,20255,19384,20237,18248,19386,21548,9014,10846,8545,21644,16324,18435,16961,8554,18400,17114,16331,21600,18569,16235,20317,19405,15866,14282,10668,16956,16360,13434,22340,21464,20159,16978,14213,20115,15399,10754,8944,20198,22329,22288,16172,19423,12543,15381,9057,22536,12492,22322,10777,14334,9255"
21464,"18569,16235,20317,19405,15866,14282,10668,16956,16360,9210,13434,22340,20341,22319,20159,14213,20115,18426,8944,20198,22329,22288,16172,19423,12543,15381,9057,22536,12492,22322,10777,14334,9255"
22319,"21464,20159,18426,8944,20198,12543,9057,22536,22322,10777,14334,9255"
20159,"20222,16205,10763,18411,15910,17130,8513,18640,15385,11886,20237,18248,19386,21548,9014,10846,21644,16324,18435,16961,8554,16331,21600,16956,13434,22340,20341,21464,22319,16978,14213,18426,8944,20198,22329,11883,22288,16172,12543,15381,9057,22536,22322,10777,14334,9255"
16978,"16324,16331,16956,16360,13434,20341,20159,14213,15399,8944,20198,11883,22288,12543,9057,22536,22322,10777,14334,9255"
14213,"18569,20317,19405,14282,10668,16956,16360,9210,13434,22340,20341,21464,20159,16978,8944,20198,22329,11883,19423,9057,22536,10777,14334,9255"
20115,"9142,20126,12490,20376,8513,11886,19386,21548,9014,10846,18435,16331,21600,20317,19405,15866,14282,10668,16956,16360,9210,22340,20341,21464,15399,18426,10754,20198,15495,22329,11883,16172,19423,12543,9057,23521,22322,10777,14334,14240,9255"
15399,"18248,19386,10846,21644,16324,16331,21600,16956,16360,13434,20341,16978,20115,18426,10754,8944,20198,15495,11883,22288,16172,12543,9057,23521,22322,10777,14240"
18426,"19372,18640,17111,20436,15385,11886,20255,9014,10846,17114,21600,16956,21464,22319,20159,20115,15399,11910,9079,10754,8944,20198,15495,11883,22288,12543,9057,23521,22536,12492,22322,10777,14334,14240,9255"
11910,"18426,9079,8944,20198,15495,22288,16172,11918,12543,9057,23521,12492,22322,14334,14240"
9079,"18426,11910,8944,20198,15495,22288,16172,11918,12543,9057,23521,12492,22322,14334,14240"
15464,"17130,8513,18640,20406,11886,9014,10846,16331,21600,16956,10754,8944,20198,12543,12492,22322,10777,14334,14240,9255"
10754,"20105,9208,22520,20345,14159,14106,18256,22498,13463,18557,15917,8566,14227,8535,22149,11914,17018,14189,9252,20282,9187,9142,20126,12490,20376,19503,12848,17130,8982,8513,19372,18640,17111,20436,20406,15385,11886,20237,19386,21548,9014,10846,8545,18435,17114,16331,21600,20317,16956,13434,22340,20341,20115,15399,18426,15464,8944,20198,11883,22288,16172,12543,15381,9057,22536,12492,22322,10777,14334,14240,9255"
22381,"8944,16891,23534,12543,9057,12492,22322,10777,14334,14240"
8944,"17111,20436,11886,17037,20255,19384,20237,18248,19386,21548,9014,10846,8545,21644,16324,18435,16961,8554,18400,17114,16331,21600,20317,15866,16956,16360,9210,13434,22340,20341,21464,22319,20159,16978,14213,15399,18426,11910,9079,15464,10754,22381,20198,16891,22329,11883,22288,16172,19423,23534,13381,11918,12543,15381,9057,23521,22536,12492,22322,10777,14334,14240,9255"
20198,"10846,8545,21644,16324,16961,8554,16331,21600,15866,16956,13434,22340,20341,21464,22319,20159,16978,14213,20115,15399,18426,11910,9079,15464,10754,8944,16891,15495,22329,11883,22288,16172,13381,11918,12543,15381,9057,23521,22536,12492,22322,10777,14334,14240,9255"
16891,"22381,8944,20198,15495,22329,10864,13476,19423,23534,13381,12543,9057,22536,12492,22322,10777,14334,14240"
15495,"21600,16956,13434,20115,15399,18426,11910,9079,20198,16891,22329,11883,10864,22288,13476,16172,23534,13381,12543,9057,23521,22536,12492,22322,10777,14334,14240"
22329,"16331,21600,18569,16235,20317,19405,15866,14282,10668,16956,16360,13434,20341,21464,20159,14213,20115,8944,20198,16891,15495,11883,10864,13476,16172,19423,23534,13381,12543,15381,9057,23521,22536,12492,22322,10777,14334,14240"
11883,"20159,16978,14213,20115,15399,18426,10754,8944,20198,15495,22329,10864,23534,12543,9057,23521,22536,12492,22322,10777,14334,14240,9255"
12517,"10864,23534,11918,12543,18561,9057,23521,12492,22322,10777"
10864,"16891,15495,22329,11883,12517,13476,16172,23534,13381,10862,11918,12543,18561,9057,23521,22536,12492,22322,10777,14334,14240"
10850,"16172,11918,12543,9057,23521,22536,12492,22322,10777,14334"
22288,"20237,19386,21548,9014,10846,21644,16324,18435,16961,8554,16331,21600,15866,16956,16360,13434,22340,20341,21464,20159,16978,15399,18426,11910,9079,10754,8944,20198,15495,13476,20221,16172,19423,14286,9331,10862,12543,15381,9057,23521,12492,22322,10777,14334,9255,8515"
13476,"16891,15495,22329,10864,22288,20221,16172,19423,14286,23534,9331,13381,10862,12543,15381,9057,22322,10777,14334,8515"
21579,"20221,18548,16172,9239,19423,14286,10862,12543,15381,14334,14041,8515"
20221,"22288,13476,21579,18548,16172,9239,19423,14286,9331,10862,12543,15381,14041,8515"
18548,"21579,20221,16172,9239,19423,14286,10862,12543,15381,14334,14041,8515"
16172,"17111,20436,11886,17037,20255,19384,20237,18248,19386,10846,21644,16324,8554,18400,17114,16331,21600,20317,16956,16360,9210,13434,22340,20341,21464,20159,20115,15399,11910,9079,10754,8944,20198,15495,22329,10864,10850,22288,13476,21579,20221,18548,9239,19423,14286,23534,9331,10862,11918,12543,18561,15381,9057,23521,22536,12492,22322,10777,14334,14041,14240,9000,9255,8515"
9239,"21579,20221,18548,16172,19423,14286,10862,12543,15381,14041"
19423,"18569,16235,20317,19405,15866,14282,10668,16360,13434,20341,21464,14213,20115,8944,16891,22329,22288,13476,21579,20221,18548,16172,9239,14286,23534,9331,13381,10862,12543,15381,10812,23521,22536,12492,22322,10777,14334,14041,14240,8515"
14286,"22288,13476,21579,20221,18548,16172,9239,19423,9331,13381,10862,12543,15381,10812,23521,22536,22322,10777,14334,14041,8515"
23534,"22381,8944,16891,15495,22329,11883,12517,10864,13476,16172,19423,9331,13381,10862,11918,12543,18561,9057,23521,22536,12492,22322,10777,14334,14041,14240,9000"
9331,"22288,13476,20221,16172,19423,14286,23534,10862,12543,15381,23521,22536,12492,22322,10777,14334,9000,8515"
13381,"8944,20198,16891,15495,22329,10864,13476,19423,14286,23534,10862,12543,9057,10812,23521,22536,12492,22322,10777,14334,14240,9000"
10862,"10864,22288,13476,21579,20221,18548,16172,9239,19423,14286,23534,9331,13381,12543,18561,15381,9057,10812,23521,22536,12492,22322,10777,14334,14041,14240,9000,8515"
18572,"12543,9057,23521,22536,12492,22322,10777,14334,14240,9000"
16921,"11918,10792,12543,9057,23521,12492,22322,10777,14334,14240"
11918,"11910,9079,8944,20198,12517,10864,10850,16172,23534,16921,10792,12543,18561,9057,23521,22536,12492,22322,10777,14334,14240"
10792,"16921,11918,12543,9057,23521,12492,22322,10777,14334,14240"
20270,"12543,18561,15381,9057,23521,22536,12492,22322,10777,14334,13416,12845,16195,32224,14022"
12543,"21485,14273,13446,20406,15385,11886,17037,20255,19384,20237,18248,19386,21548,9014,10846,21644,16324,18435,16961,8554,18400,17114,16331,21600,15866,16956,13434,22340,20341,21464,22319,20159,16978,20115,15399,18426,11910,9079,15464,10754,22381,8944,20198,16891,15495,22329,11883,12517,10864,10850,22288,13476,21579,20221,18548,16172,9239,19423,14286,23534,9331,13381,10862,18572,16921,11918,10792,20270,18561,15381,9057,10812,23521,22536,12492,22322,10777,14334,13416,12845,14041,14240,9000,16195,32224,9255,8515,22192,14022"
18561,"12517,10864,16172,23534,10862,11918,20270,12543,15381,9057,23521,13357,22536,12492,22322,10777,14334,14041,32224,22192,14022"
20213,"15381,9057,13357,22536,22322,10777,14334,14041,32224,9181,14022"
15381,"16331,21600,20317,16956,13434,22340,20341,21464,20159,10754,8944,20198,22329,22288,13476,21579,20221,18548,16172,9239,19423,14286,9331,10862,20270,12543,18561,20213,9057,23521,13357,22536,12492,22322,10777,14334,12845,14041,32224,9181,9255,8515,22192,14022"
9057,"21548,10846,8545,21644,18435,16961,8554,16331,21600,15866,16956,16360,9210,13434,22340,20341,21464,22319,20159,16978,14213,20115,15399,18426,11910,9079,10754,22381,8944,20198,16891,15495,22329,11883,12517,10864,10850,22288,13476,16172,23534,13381,10862,18572,16921,11918,10792,20270,12543,18561,20213,15381,23521,13357,22536,12492,22322,10777,14334,13416,12845,14041,14240,9000,16195,32224,9181,9255,22192,14022"
18255,"18504,22496,22536,10777,14334,14041,15841,13386,18021,14022"
10812,"19423,14286,13381,10862,12543,23521,22496,22536,22322,10777,14334,12800,13379,14041,9181,18475,22185,13386,14022"
18504,"18255,13357,22496,22536,12492,10777,14334,14041,15841,12812,22173,18475,22185,13386,18021,8532,14022"
23521,"20115,15399,18426,11910,9079,8944,20198,15495,22329,11883,12517,10864,10850,22288,16172,19423,14286,23534,9331,13381,10862,18572,16921,11918,10792,20270,12543,18561,15381,9057,10812,22434,13357,22536,12492,22322,10777,14334,12845,14041,14240,12812,22173,9000,18475,22185,13386,22192,8532,14022"
22434,"23521,13357,22536,12492,14334,12812,22173,18475,22185,13386,8532,14022"
13357,"18561,20213,15381,9057,18504,23521,22434,22536,12492,22322,10777,14334,14041,12812,22173,32224,9181,18475,22185,13386,22192,8532,14022"
22496,"18255,10812,18504,22536,12492,10777,14334,12800,13379,14041,15841,12812,9181,18475,22185,13386,18021,16287,14022"
18619,"22536,12492,10777,14041,12812,9000,9181,18475,22185,14022"
22536,"20341,21464,22319,20159,16978,14213,18426,10754,8944,20198,16891,15495,22329,11883,10864,10850,16172,19423,14286,23534,9331,13381,10862,18572,11918,20270,12543,18561,20213,15381,9057,18255,10812,18504,23521,22434,13357,22496,18619,20201,12492,22322,10777,22357,14334,12845,12800,13379,14041,14240,15841,12812,22173,9000,32224,9181,18475,22185,9255,13386,22192,18021,8532,14022"
20201,"22536,12492,10777,14334,12812,9000,18475,22185,8532,14022"
12492,"10846,8545,21644,8554,16331,21600,16956,13434,22340,20341,21464,18426,11910,9079,15464,10754,22381,8944,20198,16891,15495,22329,11883,12517,10864,10850,22288,16172,19423,23534,9331,13381,10862,18572,16921,11918,10792,20270,12543,18561,15381,9057,18504,23521,22434,13357,22496,18619,22536,20201,22322,10777,22357,14334,13416,12845,14041,14240,12812,22173,9000,16195,32224,9181,18475,22185,9255,13386,22192,8532,16287,14022"
22322,"18248,19386,10846,21644,16331,21600,16956,20341,21464,22319,20159,16978,20115,15399,18426,11910,9079,15464,10754,22381,8944,20198,16891,15495,22329,11883,12517,10864,10850,22288,13476,16172,19423,14286,23534,9331,13381,10862,18572,16921,11918,10792,20270,12543,18561,20213,15381,9057,10812,23521,13357,22536,12492,16942,10777,14334,13416,12845,14041,14240,9000,16195,32224,9181,9255,13386,22192,8532,19450,14022"
16942,"22322,10777,14334,13416,14041,9000,13386,8532,19450,14022"
10777,"19386,21548,9014,10846,8545,21644,16324,18435,16961,8554,18400,17114,16331,21600,20317,15866,16956,16360,9210,13434,22340,20341,21464,22319,20159,16978,14213,20115,15399,18426,15464,10754,22381,8944,20198,16891,15495,22329,11883,12517,10864,10850,22288,13476,16172,19423,14286,23534,9331,13381,10862,18572,16921,11918,10792,20270,12543,18561,20213,15381,9057,18255,10812,18504,23521,13357,22496,18619,22536,20201,12492,22322,16942,22357,14334,13416,12845,12800,13379,14041,14240,15841,12812,9000,16195,32224,9181,18475,22185,9255,13386,22192,18021,8532,19450,16287,14022"
22357,"22536,12492,10777,14334,14041,20231,12812,9000,18475,22185,9255,13386,8532,19450,14022"
18433,"14334,13416,14041,9000,18475,22185,22192,8532,19450,14022"
14334,"10846,8545,21644,16324,16961,8554,18400,17114,16331,21600,20317,15866,16956,16360,9210,13434,22340,20341,21464,22319,20159,16978,14213,20115,18426,11910,9079,15464,10754,22381,8944,20198,16891,15495,22329,11883,10864,10850,22288,13476,21579,18548,16172,19423,14286,23534,9331,13381,10862,18572,16921,11918,10792,20270,12543,18561,20213,15381,9057,18255,10812,18504,23521,22434,13357,22496,22536,20201,12492,22322,16942,10777,22357,18433,13416,12845,12800,13379,14041,20231,14240,15841,12812,22173,9000,16195,32224,9181,18475,22185,9255,13386,8515,22192,18021,8532,19450,16287,14022"
13416,"20270,12543,9057,12492,22322,16942,10777,18433,14334,12845,12800,13379,14041,9000,16195,32224,18475,22185,13386,8515,22192,22526,8532,19450,14022,11946"
12845,"20270,12543,15381,9057,23521,22536,12492,22322,10777,14334,13416,12800,13379,20200,14041,9000,16195,32224,22185,8515,22192,22526,19450,16287,14022,11946"
12800,"10812,22496,22536,10777,14334,13416,12845,13379,20200,14041,9000,9181,18475,22185,13386,8515,22192,22526,8532,19450,16287,14022,11946"
13379,"10812,22496,22536,10777,14334,13416,12845,12800,14041,17045,16195,9181,18475,22185,8515,22526,21614,19450,16287,22545,14022,11946"
19349,"10745,17045,9181,8960,18021,8532,19450,16287,22545,14022"
10745,"19349,17045,9181,8960,18021,8532,19450,16287,22545,14022"
20238,"20200,14041,8983,17045,9181,22185,8960,18021,8532,19450,16287,22545,14022,11946,21462"
20200,"12845,12800,20238,14041,8983,17045,9000,9181,22185,8515,22192,22526,18021,8532,19450,16287,22545,14022,11946"
14041,"21579,20221,18548,16172,9239,19423,14286,23534,10862,12543,18561,20213,15381,9057,18255,10812,18504,23521,13357,22496,18619,22536,12492,22322,16942,10777,22357,18433,14334,13416,12845,12800,13379,20238,20200,8983,20231,15841,12812,17045,9000,16195,32224,9181,18475,22185,9255,13386,8515,22192,22526,21614,18021,8532,19450,16287,22545,14022,11946"
8983,"20238,20200,14041,17045,9181,22185,8960,18021,8532,19450,16287,22545,14022,11946,21462"
17044,"15379,9181,22185,18021,8532,19450,16287,22545,14022,20413"
21565,"20231,18396,15379,14249,14240,12812,12814,8532,16287,22545,14022,14158"
20231,"22357,14334,14041,21565,18396,15379,14249,14240,12812,9000,18475,9255,12814,13386,8532,19450,16287,22545,14022,14158"
