id,name,image,image_path
7023,RK Oxenham,/db/PICTURES/CMS/81300/81359.1.jpg,7023
3931,EL a'Beckett,false,default
6944,OE Nothling,false,default
4154,DD Blackie,false,default
5977,H Ironmonger,/db/PICTURES/CMS/81300/81374.1.jpg,5977
4188,DG Bradman,/db/PICTURES/CMS/304000/304057.png,4188
8246,WM Woodfull,/db/PICTURES/CMS/100100/100146.3.jpg,8246
6154,AF Kippax,/db/PICTURES/DB/122004/056944.player.jpg,6154
5443,CV Grimmett,/db/PICTURES/CMS/5100/5148.1.jpg,5443
5591,AEV Hartkopf,false,default
7346,VY Richardson,/db/PICTURES/CMS/50100/50111.player.jpg,7346
7334,AJ Richardson,/db/PICTURES/DB/052004/052469.player.jpg,7334
7131,WH Ponsford,/db/PICTURES/CMS/25000/25000.player.jpg,7131
5637,HSTL Hendry,/db/PICTURES/DB/052004/052551.player.jpg,5637
3971,TJE Andrews,false,default
6555,EA McDonald,false,default
7079,RL Park,false,default
7921,JM Taylor,/db/PICTURES/DB/102004/054956.player.jpg,7921
7416,J Ryder,/db/PICTURES/DB/032005/058559.player.jpg,7416
7099,CE Pellew,/db/PICTURES/DB/052004/052472.player.jpg,7099
7003,WAS Oldfield,/db/PICTURES/CMS/57600/57618.1.jpg,7003
6465,AA Mailey,/db/PICTURES/DB/102004/055562.player.jpg,6465
5435,JM Gregory,/db/PICTURES/CMS/100100/100143.1.jpg,5435
4602,HL Collins,/db/PICTURES/DB/072004/053324.player.jpg,4602
6530,ER Mayne,false,default
7640,DBM Smith,false,default
6023,CB Jennings,false,default
5140,SH Emery,false,default
4533,W Carkeek,false,default
6581,JW McLaren,false,default
6527,TJ Matthews,/db/PICTURES/CMS/50300/50316.jpg,6527
6622,RB Minnett,false,default
5706,HV Hordern,false,default
6132,C Kelleway,false,default
8222,WJ Whitty,false,default
4095,W Bardsley,/db/PICTURES/DB/032005/058556.player.jpg,4095
6992,JDA O'Connor,false,default
5905,MJ Hartigan,false,default
7308,VS Ransford,false,default
6434,CG Macartney,/db/PICTURES/CMS/100100/100144.1.jpg,6434
5622,GR Hazlitt,false,default
4542,H Carter,false,default
5375,DRA Gehrs,false,default
6536,PA McAlister,/db/PICTURES/DB/092004/054488.player.jpg,6536
4632,A Cotter,/db/PICTURES/CMS/76100/76110.1.jpg,4632
7963,JPF Travers,false,default
7564,JV Saunders,false,default
5703,AJY Hopkins,false,default
4985,RA Duff,/db/PICTURES/CMS/152100/152199.6.jpg,4985
3982,WW Armstrong,/db/PICTURES/CMS/21400/21497.player.jpg,3982
7980,VT Trumper,/db/PICTURES/CMS/36000/36051.player.jpg,7980
6402,FJ Laver,false,default
5716,WP Howell,false,default
6936,MA Noble,/db/PICTURES/CMS/50100/50135.player.jpg,6936
6136,JJ Kelly,/db/PICTURES/DB/052004/052237.player.jpg,6136
5662,C Hill,/db/PICTURES/DB/092004/054478.player.jpg,5662
5115,CJ Eady,false,default
6579,TR McKibbin,false,default
21593,AE Trott,/db/PICTURES/CMS/67500/67566.1.jpg,21593
5588,J Harry,false,default
4611,A Coningham,/db/PICTURES/DB/052004/052462.player.jpg,4611
7315,JC Reedman,false,default
6584,CE McLeod,false,default
6046,E Jones,/db/PICTURES/CMS/36000/36047.player.jpg,6046
5976,FA Iredale,false,default
4897,J Darling,/db/PICTURES/CMS/44300/44374.player.jpg,4897
5422,H Graham,/db/PICTURES/DB/022005/058177.player.jpg,5422
6585,RW McLeod,false,default
4969,H Donnan,false,default
4516,ST Callaway,false,default
7977,H Trumble,/db/PICTURES/CMS/21300/21357.player.jpg,7977
5438,SE Gregory,/db/PICTURES/DB/052004/052519.player.jpg,5438
4563,PC Charlton,false,default
4245,EJK Burn,/db/PICTURES/CMS/66500/66583.2.jpg,4245
4102,JE Barrett,/db/PICTURES/CMS/66500/66584.1.jpg,4102
