match,players
291338,"6033,4582,6060,5939,4578,7702,6278,5390,6441,7133,5616"
291339,"6033,4582,6060,5939,4578,7702,6278,5390,6441,7133,5616"
291351,"6033,4582,6060,5939,4578,7702,6278,5390,5681,7133,5616"
291352,"6033,4582,6060,5939,4578,7702,6278,5390,5681,7133,5616"
291354,"6033,4582,6060,5939,4578,7702,6278,5390,5681,7133,5616"
238172,"4882,6060,5939,4578,6278,5390,6441,5392,7133,5616,8166"
238201,"4582,5939,7702,6278,5390,6126,7133,5616,6256,6513,8166"
238202,"4582,5939,7702,6278,5390,6126,7133,5616,6256,6513,8166"
238203,"4582,5939,7702,6278,5390,6126,7133,5616,6256,6513,8166"
238171,"4582,5939,4578,6278,5390,6441,5392,7133,5616,6513,8166"
249222,"4582,5939,4578,6278,5390,7133,5616,6565,6256,6513,8166"
249223,"4582,5939,4578,6278,5390,7133,5616,6565,6256,6513,8166"
249224,"4582,5939,4578,7702,6278,5390,7133,5616,6565,6256,8166"
249225,"4582,5939,4578,7702,6278,5390,7133,5616,6565,6256,8166"
249226,"4582,5939,4578,7702,6278,5390,7133,5616,6565,6256,8166"
226372,"6060,5674,5939,7702,6278,5390,6441,7133,5616,6565,8166"
226120,"5674,5939,4578,7702,6278,5390,6441,7133,5616,6565,8166"
226348,"5674,5939,7702,6278,5390,6441,7133,5616,6565,6256,8166"
226371,"5674,5939,7702,4185,6278,5390,7133,5616,6565,6256,8166"
226373,"5674,5939,7702,6278,5390,6441,7133,5616,6565,6256,8166"
223889,"5939,8180,4578,4185,6128,6278,5390,7133,5616,6565,8166"
216994,"8076,4578,6128,6278,5390,6126,7133,5616,6256,6513,8166"
218383,"8076,4578,6128,6278,5390,7133,5616,6565,6256,6513,8166"
64115,"8180,4578,5390,6441,5392,7133,5616,6565,6256,6513,8166"
221840,"8180,4578,6128,6278,5390,6441,7133,5616,6565,6256,8166"
64102,"5593,4578,6128,5390,5392,6126,7133,5616,6565,6256,6513"
64099,"4578,6128,5390,6285,5392,6126,5616,6565,6256,6513,8166"
64100,"4578,6128,5390,6285,5392,6126,5616,6565,6256,6513,8166"
64101,"4578,6128,5390,6285,5392,6126,5616,6565,6256,6513,8166"
64107,"4578,5390,6285,5392,6126,7133,5616,6565,6256,6513,8166"
64108,"4578,5390,6285,5392,6126,7133,5616,6565,6256,6513,8166"
64113,"4578,5390,6285,5392,6126,7133,5616,6565,6256,6513,8166"
64114,"4578,5390,6285,5392,6126,7133,5616,6565,6256,6513,8166"
64128,"4578,6128,5390,5392,6126,7133,5616,6565,6256,6513,8166"
64129,"4578,6128,5390,5392,6126,7133,5616,6565,6256,6513,8166"
64130,"4578,6128,5390,5392,6126,7133,5616,6565,6256,6513,8166"
213856,"4578,6128,6278,5390,5392,7133,5616,6565,6256,6513,8166"
215010,"4578,6128,6278,5390,5392,6126,7133,5616,6256,6513,8166"
215686,"4578,6128,6278,5390,5392,7133,5616,6565,6256,6513,8166"
64071,"7702,5390,6285,6441,5392,6126,7133,5616,6256,6513,8166"
64072,"7702,5390,6285,6441,5392,6126,7133,5616,6256,6513,8166"
64059,"4185,6128,5390,6441,4146,5392,7133,5616,6256,6513,8192"
64061,"4185,8231,6128,6278,5390,6441,7133,5616,6256,6513,8192"
64062,"4185,6128,6278,5390,6441,5392,7133,5616,6256,6513,8192"
64049,"8231,6128,6278,5390,4146,5681,7133,5616,6256,6513,8192"
64060,"8231,6128,5390,6441,4146,5392,7133,5616,6256,6513,8192"
64073,"8231,6128,5390,6285,5392,6126,7133,5616,6256,6513,8166"
64012,"6321,6278,5390,6441,5392,7133,5616,6565,6256,6513,8192"
64013,"6321,6278,5390,6441,4146,5392,7133,5616,6256,6513,8192"
64027,"6321,6278,5390,6285,6441,4146,5392,5616,6565,6256,8192"
64036,"6321,6278,5390,6285,6441,5392,7133,5616,6565,6256,8192"
64037,"6321,6278,5390,6285,6441,5392,7133,5616,6565,6256,8192"
63939,"6128,6278,5390,5392,7133,5616,6565,7629,6513,8166,8189"
64091,"6128,5390,6285,5392,6126,5130,5616,6565,6256,6513,8166"
64092,"6128,5390,6285,5392,6126,7133,5616,6565,6256,6513,8166"
63866,"6278,5390,7133,4161,5239,6565,7629,6256,8166,8189,8192"
63867,"6278,5390,7133,4161,5239,6565,7629,6256,8166,8189,8192"
63875,"6278,5390,6607,4161,6565,7629,6256,6513,8166,8189,8192"
63876,"6278,5390,6607,4161,6565,7629,6256,6513,8166,8189,8192"
63877,"6278,5390,6607,5616,6565,7629,6256,6513,8166,8189,8192"
63907,"6278,5390,6441,4146,7133,5616,6565,7629,6256,8189,8192"
63908,"6278,5390,6441,5392,7133,5616,6565,7629,6256,8189,8192"
63936,"6278,5390,5392,7133,5616,6565,7629,6513,8166,8189,8192"
63937,"6278,5390,5392,7133,5616,6565,7629,6513,8166,8189,8192"
63938,"6278,5390,5392,7133,5616,6565,7629,6513,8166,8189,8192"
63940,"6278,5390,5392,7133,5616,6565,6256,6513,8166,8189,8192"
63953,"6278,5390,5392,7133,5616,6565,6256,6513,8166,8189,8192"
63954,"6278,5390,5392,7133,5616,6565,6256,6513,8166,8189,8192"
63955,"6278,5390,5392,7133,5616,6565,6256,6513,8166,8189,8192"
63964,"6278,5390,5392,7133,5616,6565,6256,6513,8166,8189,8192"
63965,"6278,5390,4146,7133,5616,6565,6256,6513,8166,8189,8192"
63966,"6278,5390,6441,7133,5616,6565,6256,6513,8166,8189,8192"
63978,"6278,5390,5392,7133,5616,6565,6256,6513,8166,8189,8192"
63979,"6278,5390,5392,7133,5616,6565,6256,6513,8166,8189,8192"
63980,"6278,5390,5392,7133,5616,6565,6256,6513,8166,8189,8192"
64001,"6278,5390,5392,7133,5616,6565,6256,6513,8166,8189,8192"
64002,"6278,5390,4146,7133,5616,6565,6256,6513,8166,8189,8192"
64003,"6278,5390,4146,7133,5616,6565,6256,6513,8166,8189,8192"
64011,"6278,5390,6285,5392,7133,5616,6565,6256,6513,8166,8192"
64024,"6278,5390,6285,6441,4146,5392,5681,7133,5616,6256,8192"
64025,"6278,5390,6285,6441,4146,5392,5681,7133,5616,6256,8192"
64026,"6278,5390,6285,6441,4146,5392,7133,5616,6565,6256,8192"
64048,"6278,5390,6285,6441,4146,5392,7133,5616,6256,6513,8192"
63854,"6665,5390,7133,4161,5239,6565,7629,6256,8166,8189,8192"
63855,"6665,5390,7133,4161,5239,6565,7629,6256,8166,8189,8192"
63856,"5390,6126,7133,4161,5239,6565,7629,6256,8166,8189,8192"
63865,"5390,6126,7133,4161,5239,6565,7629,6256,8166,8189,8192"
63909,"5390,6607,6441,5392,7133,5616,6565,7629,6256,6513,8189"
63910,"5390,6607,4146,5392,7133,5616,6565,7629,6256,8189,8192"
63911,"5390,6607,6441,5392,7133,5616,6565,7629,6256,8189,8192"
63919,"5390,5392,7133,5239,5616,6565,7629,6256,8166,8189,8192"
63920,"5390,5392,6126,7133,5616,6565,7629,6256,8166,8189,8192"
63921,"5390,6607,5392,7133,5616,6565,7629,6256,8166,8189,8192"
64009,"5390,6285,4146,5392,7133,5616,6565,6256,6513,8166,8192"
64010,"5390,6285,4146,5392,7133,5616,6565,6256,6513,8166,8192"
63817,"6925,6285,6441,5239,6565,7629,6256,8189,7924,5628,8192"
63810,"6607,6285,6441,5239,6565,7629,6256,8189,7924,5628,8192"
