match,players
226373,"44149,45963,44936,47015,47270,46788,46569,44111,45224,45789,46774"
64118,"45963,44936,43906,47015,47270,44091,44708,46592,45224,45789,46774"
64123,"45963,44936,47015,47270,46788,44091,46592,44111,45224,45789,46774"
64124,"45963,44936,48112,47015,47270,46788,46569,44091,44111,45224,45789"
64131,"45963,44936,47015,47270,45396,46569,44091,46592,44111,45224,45789"
226371,"45963,44936,47015,47270,46788,46569,45797,46592,44111,45224,46774"
64116,"47492,44936,47630,44689,47015,47270,45396,44708,46592,45789,46774"
64117,"47492,44936,43906,47015,47700,47270,44091,46592,45224,45789,46774"
64119,"47492,44936,47015,47270,44091,44708,46592,44111,45224,45789,46774"
238205,"47492,44936,47270,46788,44091,44708,46592,44111,45224,45789,46774"
238206,"47492,44936,43906,47270,46788,46569,44091,44708,46592,44111,45789"
238207,"47492,44936,43906,47270,45396,46788,44708,46592,44111,45789,46774"
249193,"47492,44936,43906,47015,45396,46788,46569,44091,46592,44111,45224"
249194,"47492,44936,43906,47015,45396,46788,44091,46592,44111,45224,46774"
249215,"47492,44936,43906,47270,46788,46569,46592,44111,45224,45789,46774"
298803,"47492,44936,43906,47270,46788,46569,46592,44111,45224,45789,46774"
64120,"44936,47015,47270,45396,46569,44091,46592,44111,45224,45789,46774"
64132,"44936,48112,47015,47270,46788,46569,44091,46592,44111,45224,45789"
207334,"44936,48112,47270,46788,46569,44091,44708,46592,44111,45224,45789"
208321,"44936,48112,47270,46788,44091,44708,46592,44111,45224,45789,46774"
226372,"44936,47015,47270,46788,46569,44091,46592,44111,45224,45789,46774"
238201,"44936,47015,47270,45396,46788,46569,44091,46592,44111,45224,45789"
238202,"44936,47015,47270,46788,46569,44091,46592,44111,45224,45789,46774"
238203,"44936,47015,46788,46569,44091,44708,46592,44111,45224,45789,46774"
64110,"43906,47630,44689,47015,47270,45396,46681,44708,46592,45789,46774"
64109,"47630,44689,46750,47015,47700,47270,45396,44708,46592,45789,46774"
64041,"48112,47015,47270,46784,45396,46208,46592,44111,45224,45789,45813"
64029,"46750,47015,44682,47270,46208,44708,46592,44111,45224,43919,46774"
64038,"46750,47903,47015,47270,46784,44708,46592,44111,45224,46774,45813"
64051,"46750,47270,46208,44708,46592,44111,45224,43919,45789,46774,45813"
64063,"46750,47015,47700,47270,46569,46208,46592,44111,45224,45789,46774"
64028,"47903,47015,44682,47270,46208,44708,46592,44111,45224,43919,46774"
64039,"47015,47270,46784,45396,44708,46592,44111,45224,43919,46774,45813"
64040,"47015,47270,45396,46208,44708,46592,44111,45224,43919,45789,46774"
64042,"47015,47270,45396,46208,46592,44111,45224,43919,45789,46774,45813"
64064,"47015,47270,45396,46569,46208,46592,44111,45224,45789,46774,45813"
64065,"47015,47270,46569,46208,46592,44111,45224,43919,45789,46774,45813"
64066,"47015,47270,45396,46569,46208,46592,44111,45224,45789,46774,45813"
64074,"47015,47270,46569,46208,46592,44111,45224,43919,45789,46774,45813"
64075,"47015,47270,46208,44091,47541,46592,44111,45224,45789,46774,45813"
64076,"47015,47700,47270,46569,44091,46592,44111,45224,45789,46774,45813"
64097,"47015,47700,47270,44091,45419,44708,46592,44111,45821,45789,46774"
64098,"47015,47700,47270,44091,45419,44708,46592,44111,45224,45789,46774"
64007,"47700,47270,46788,45431,45419,47541,46592,44111,45224,45789,45813"
64008,"47700,47270,46788,45431,45419,46592,44111,45224,45789,46774,45813"
64014,"47700,47270,45396,46788,46208,44960,46592,44111,45789,46774,45813"
63979,"47270,46784,45396,46788,46208,46592,44111,45224,43919,45789,45813"
63980,"47270,45396,46788,46208,47541,46592,44111,45224,43919,45789,45813"
64015,"47270,45396,46788,46208,44960,46592,44111,45224,45789,46774,45813"
64022,"47270,46208,44091,45419,44708,46592,44111,45224,45789,46774,45813"
64023,"47270,46208,44091,45419,44708,46592,44111,45224,45789,46774,45813"
64050,"47270,46569,46208,44708,46592,44111,45224,43919,45789,46774,45813"
63978,"46788,46569,46208,44091,44708,46592,44111,45224,45789,45813,44716"
63966,"46681,45431,46208,44091,44708,44111,45224,45789,46774,45813,44716"
63949,"46569,45431,46208,44708,46592,44111,45821,45224,45789,46774,45813"
63950,"46569,45431,46208,44708,46592,44111,45821,45224,45789,46774,45813"
63964,"45431,46208,45419,44708,46592,44111,45821,45224,45789,46774,45813"
63965,"45431,46208,45419,44708,44111,45821,45224,45789,46774,45813,44716"
63915,"45797,46208,44091,44708,46592,44111,45224,45789,46774,44489,44716"
63928,"45797,46208,44091,46592,44111,45821,45224,45789,46774,45813,44489"
63929,"45797,46208,44111,45821,45224,43919,45789,46774,45813,44489,44716"
63904,"46599,46208,44091,44708,46592,44111,45821,45789,46774,45813,44489"
63913,"46599,46208,44091,44708,46592,44111,45821,45789,46774,45813,44489"
63914,"46599,46208,44091,46592,44111,45821,45224,45789,46774,45813,44489"
63893,"46208,44091,46592,44111,45821,43919,45789,46774,45813,44489,46973"
63894,"46208,44091,45419,44111,45821,43919,45789,46774,45813,44489,46973"
63895,"46208,44091,45419,44111,45821,43919,45789,46774,45813,44489,46973"
63902,"46208,44091,44708,46592,44111,45821,45789,46774,45813,44489,44716"
63903,"46208,44091,44708,46592,44111,45821,45789,46774,45813,44489,44716"
63925,"46208,44091,46592,44111,45821,45224,45789,46774,45813,44489,44716"
63926,"46208,44091,46592,44111,45821,45224,45789,46774,45813,44489,44716"
63927,"46208,44091,46592,44111,45821,45224,45789,46774,45813,44489,44716"
63951,"46208,44091,45419,44708,46592,44111,45821,45224,45789,46774,45813"
63952,"46208,44091,45419,44708,46592,44111,45821,45224,45789,46774,45813"
63870,"44091,47255,44111,45821,45224,45789,46774,45813,44954,44716,44485"
63871,"44091,45419,44111,45821,45224,45789,46774,45813,44489,44716,44485"
63864,"47255,45419,44111,45821,45224,43919,45789,46774,45813,44489,44485"
63861,"45419,44111,45821,45224,45789,46774,45813,44489,46973,44716,44485"
63862,"45419,44111,45821,45224,43919,45789,46774,45813,44489,44716,44485"
63852,"44708,44111,44024,45821,43919,45789,46774,44489,46973,44716,44485"
63853,"44708,44111,44024,45821,43919,45789,46774,44489,46973,44716,44485"
63819,"47541,44111,44024,45789,46774,45813,47267,44489,46973,44716,44485"
63820,"47541,44111,45224,45789,46774,45813,47267,44489,46973,44716,44485"
63821,"47541,44111,45224,45789,46774,45813,47267,44489,46973,44716,44485"
63822,"47541,44111,45224,43919,45789,46774,45813,44489,46973,44716,44485"
63807,"44960,45984,44111,43919,45789,46774,45813,44489,46973,44716,44485"
63836,"44960,44111,45821,45224,43919,45789,46774,45813,44489,46973,44485"
63800,"45984,46592,43913,44111,43919,45789,46774,45813,44489,44716,44485"
63804,"45984,44111,45821,43919,45789,46774,45813,44489,46973,44716,44485"
63806,"45984,46592,44111,45821,43919,45789,45813,44489,46973,44716,44485"
63808,"45984,46592,44111,45789,46774,45813,44489,46973,46214,44716,44485"
