match,players
352663,"6950,51248,52917,51782,53191,52962,52790,52055,52969,51880,51469"
319139,"52277,52687,53115,52917,52445,51439,51782,52962,52790,52969,51469"
319133,"51492,52917,51439,51782,53191,52962,52790,52983,52969,51880,51469"
319141,"51492,51248,52917,52626,51439,51782,53191,52790,52969,51880,51469"
319132,"51248,52917,51439,53191,52962,52790,52055,52983,52969,51880,51469"
298803,"52687,53115,52917,52445,51439,51782,53191,52790,52983,51872,51469"
258461,"53115,52917,52445,51439,51782,53191,52962,51880,51481,51872,51469"
298801,"53115,52917,52445,51439,51782,53191,52790,52983,51880,51872,51469"
319140,"53115,52917,52445,52626,51439,51782,53191,52962,52790,52969,51469"
238180,"51246,52917,51439,53118,51782,53191,52969,51880,51872,51469,52337"
238181,"51246,52917,52445,51439,51782,52790,51880,51872,52343,51469,52337"
238182,"51246,52917,52445,51439,53118,51782,52790,51880,51872,51469,52337"
239920,"51246,52917,51439,52490,51782,52969,51880,51481,51872,51469,52337"
239921,"51246,52917,51439,53191,52969,51880,51481,51479,51872,51469,52337"
214009,"52913,52917,52445,52626,51659,52206,51436,51258,52413,52790,51469"
213347,"52917,52445,52626,51659,52206,53118,51436,51258,52413,52790,51469"
223889,"52917,51782,52962,52413,52790,52983,52969,51880,51481,51469,52337"
226120,"52917,51439,51782,52962,52790,52983,52969,51880,51481,51469,52337"
226348,"52917,51439,53118,51782,52962,52790,52969,52057,51481,51469,52337"
239922,"52917,51439,53191,52983,52969,51880,51481,51479,51872,51469,52337"
239923,"52917,51439,53191,52983,52969,51880,51481,51479,51872,51469,52337"
257765,"52917,51439,52490,51782,53191,52969,51880,51481,51872,51469,52337"
257766,"52917,52445,51439,52490,53191,52790,51880,51481,51872,51469,52337"
257767,"52917,52445,51439,53191,52790,52969,51880,51481,51872,51469,52337"
258459,"52917,52445,51439,53191,52962,52790,52969,51880,51481,51872,51469"
258460,"52917,52445,52206,51439,53191,52962,52790,52969,51880,51481,51872"
258462,"52917,52445,51439,51782,52962,52790,52983,51880,51481,51872,51469"
298802,"52917,52445,51439,51782,53191,52790,52983,51880,51872,52343,51469"
208321,"53355,51659,51439,51436,52790,52969,52057,51880,51232,51469,52337"
64131,"52794,51659,52962,52790,52055,52057,51479,52294,51872,51232,51469"
64132,"52794,51439,52790,52969,52057,51880,51479,52294,51232,51469,52337"
64095,"52206,51439,52490,51782,51446,52969,51880,51481,51479,51469,52337"
64096,"52206,51439,53118,51782,51446,52413,52969,51880,51481,51469,52337"
64093,"51439,51782,51436,51258,52962,52969,51880,51479,52199,51469,52337"
64094,"51439,51258,52962,52413,52969,51880,51481,51479,52199,51469,52337"
207334,"51439,51782,52790,52055,52969,52057,51880,52294,51232,51469,52337"
64065,"53118,52490,51782,51655,52957,52969,52057,51880,51872,52199,52337"
64066,"53118,51782,51655,52969,51880,51481,51872,52199,51651,51469,52337"
64078,"53118,51436,52962,52957,52969,51880,51481,51479,52199,51469,52337"
64089,"53118,51782,51436,52962,52413,52969,51880,51479,52199,51469,52337"
64090,"53118,51782,51436,51258,52962,52969,51880,51479,52199,51469,52337"
64035,"51782,53191,51258,51655,52983,52969,52057,51880,51481,52199,52337"
64054,"51782,53191,51655,52969,52057,51880,51481,51872,52199,51469,52337"
64055,"51782,51258,52969,52057,51880,51481,51872,52199,51651,51469,52337"
64063,"51782,51655,52969,52057,51880,51481,51872,52199,51651,51469,52337"
64064,"51782,51446,51655,52957,52969,52057,51872,52199,51651,51469,52337"
64077,"51782,51436,52962,52957,52055,52969,51880,51481,52199,51469,52337"
64079,"51782,51436,52055,52969,51880,51481,51479,51872,52199,51469,52337"
64080,"51782,51436,52055,52969,51880,52681,51481,51479,51872,52199,52337"
209930,"51782,52962,52790,52969,52057,51880,51481,52294,51232,51469,52337"
64034,"53191,51258,52983,52969,52057,51880,51481,51872,52199,51651,52337"
64026,"51436,51258,51446,52962,51655,52413,52969,51880,51872,51469,52337"
