match,players
743969,"351588,251721,308967,8917,311158,303669,297433,210283,10617,11728,9062,6973,8119,288284,219889,311592,6683,272279,267192,7388,6033,4578"
743971,"351588,251721,308967,8917,311158,303669,297433,210283,10617,11728,9062,6973,8119,272450,219889,311592,272279,267192,7898,7388,6033,4578"
743967,"251721,308967,8917,311158,303669,297433,210283,10617,11728,9062,8608,6973,8119,288284,272450,219889,311592,272279,267192,7388,6033,4578"
667715,"308967,272485,288992,8917,232438,247235,303669,10617,11728,9062,8608,32973,34102,481896,277916,28235,326016,234675,253802,32540,237095,28081"
667717,"308967,272485,288992,8917,232438,247235,303669,10617,11728,9062,8608,32973,277916,326016,234675,360911,26421,253802,32540,237095,28081,28763"
667719,"308967,272485,288992,8917,232438,247235,303669,10617,11728,9062,8608,27223,277916,326016,360911,26421,253802,32540,237095,236779,28081,28763"
766929,"308967,288992,232438,311158,303669,21646,47623,10617,11728,9062,8608,391485,431909,348024,277472,230553,51248,52917,53191,52962,52983,51469"
766931,"308967,288992,8917,232438,311158,303669,47623,10617,11728,9062,8608,391485,431909,446101,348024,341593,277472,230553,52917,52962,52983,51469"
766933,"308967,288992,8917,232438,311158,303669,47623,10617,11728,9062,8608,581379,391485,431909,274921,446101,348024,277472,52917,53191,52983,51469"
667899,"272485,288992,8917,232438,303669,10617,18675,11728,19264,9062,8608,227772,50482,324358,267414,301236,49764,49535,50710,49236,49178,49289"
667901,"272485,288992,8917,232438,303669,10617,18675,11728,19264,9062,8608,227772,300628,50482,324358,267414,301236,49764,50163,50710,49178,49289"
667711,"272485,8917,232438,311158,303669,10617,18675,11728,19264,9062,8608,27223,481896,277916,28235,326016,234675,253802,32540,237095,236779,28081"
667713,"272485,8917,232438,311158,303669,10617,18675,11728,19264,9062,8608,27223,481896,277916,28235,326016,234675,253802,32540,237095,236779,28081"
592401,"24599,310519,232438,311158,297433,10656,10617,11728,19296,9062,8608,4451,219889,272279,267192,5779,7898,5560,7388,6033,8180,4578"
1127284,"24599,568276,681117,318788,922943,389666,348144,323244,316397,39037,227760,290948,24609,414821,303427,24611,24289,24605,17134,571707,24249,303423"
592398,"311158,303669,10656,20431,10617,18675,18655,11728,19296,9062,8608,4451,219889,272279,267192,5779,7898,5560,7388,6033,8180,4578"
592399,"311158,303669,10656,9310,20431,10617,18675,11728,19296,9062,8608,4451,219889,272279,267192,5779,7898,5560,7388,6033,8180,4578"
592400,"311158,303669,297433,10656,9310,10617,18655,11728,19296,9062,8608,4451,219889,272279,267192,5779,7898,5560,7388,6033,8180,4578"
566936,"247235,297499,303669,47623,20431,10617,18675,11728,19296,9062,8608,270484,219889,311592,272279,267192,5779,7898,5560,7388,8180,4578"
565809,"303669,11718,47623,9310,20431,18675,18655,11728,19296,9062,8608,234675,26421,253802,32540,32130,236779,32966,28081,28763,35263,35320"
569243,"303669,11718,210283,47623,10617,18675,18655,11728,19296,9062,8608,331375,37745,233713,277912,4493,277906,38924,232364,38699,37091,37737"
569244,"303669,11718,210283,47623,10617,18675,18655,11728,19296,9062,8608,331375,37745,233713,277912,4493,277906,38924,232364,38699,37091,37737"
569245,"303669,11718,297433,210283,47623,10617,18675,18655,11728,9062,8608,331375,37745,233713,277912,4493,277906,38924,232364,38699,37091,37737"
566921,"303669,11718,297433,210283,47623,20431,10617,18675,11728,9062,8608,331375,37745,233713,277912,4493,277906,38924,232364,38699,37091,37737"
566922,"303669,11718,297433,210283,47623,20431,10617,18675,11728,9062,8608,331375,233713,277912,4493,362541,277906,226492,232364,38699,37091,37737"
566932,"303669,297433,210283,47623,20431,10617,18675,11728,19296,9062,8608,505120,4531,311592,272465,267192,272364,7898,5560,7388,8180,4578"
566933,"303669,297433,47623,9310,20431,10617,18675,11728,19296,9062,8608,505120,272465,215155,267192,5779,272364,7898,5560,7388,8180,4578"
566934,"303669,297433,47623,9310,20431,10617,18675,11728,19296,9062,8608,219889,311592,272279,215155,267192,5779,7898,5560,7388,8180,4578"
566935,"303669,297433,47623,9310,20431,10617,18675,11728,19296,9062,8608,215152,219889,272279,215155,267192,5779,7898,5560,7388,8180,4578"
592397,"303669,10656,47623,20431,10617,21650,18675,11728,19296,9062,8608,4451,219889,272279,267192,5779,7898,5560,7388,6033,8180,4578"
565806,"11718,18632,47623,9310,20431,10617,18675,11728,19296,9062,8608,376116,26421,253802,32540,32130,28081,28763,36084,35263,30102,35320"
565807,"11718,297433,18632,47623,20431,10617,18675,18655,11728,19296,8608,26421,253802,32540,32130,28081,28763,36084,35263,30102,29264,35320"
565808,"11718,18632,210283,47623,20431,18675,18655,11728,19296,9062,8608,26421,253802,32540,32130,236779,28081,28763,36084,35263,30102,35320"
534226,"297635,210283,47623,9310,10617,18675,11728,19296,9062,20387,8608,46945,40618,46934,44932,46538,47492,44936,43906,47015,47270,45789"
534227,"297635,297433,210283,47623,20431,10617,18675,11728,9062,20387,8608,46945,40618,46934,44932,46538,47492,44936,43906,47015,47270,45789"
534205,"297433,47623,9310,20431,10617,18675,11728,19296,9062,20387,8608,446101,252932,51786,277472,274926,230553,53115,52917,51782,52983,51469"
534206,"297433,47623,9310,20431,10617,18675,11728,19296,9062,20387,8608,252932,51786,277472,52997,52912,274926,230553,53115,52917,52983,51469"
534207,"297433,210283,47623,18389,9310,20431,18675,11728,19296,9062,20387,230558,51866,252932,277472,52912,274926,53115,52917,51659,51436,52983"
521225,"18632,47623,20431,10617,18675,18655,11728,19296,9062,20387,8608,300628,301236,49619,50438,51019,50424,50710,49236,48472,49178,49289"
521226,"18632,210283,47623,9310,20431,18675,11728,19296,9062,20387,8608,301236,49619,50438,49764,50163,50424,50710,49236,48472,49178,49289"
426402,"21431,24598,210283,47623,20431,18675,11728,19296,9062,20387,8608,55944,288305,56025,280734,56194,55946,56143,56283,56149,56029,55988"
426401,"24598,210283,47623,9310,20431,18675,11728,19296,9062,20387,8608,227455,55944,300619,56025,280734,56194,55946,56143,56149,56029,55988"
426413,"24598,210283,47623,20431,10617,18675,11728,19296,20387,10772,8608,288211,39037,317273,290948,41411,42683,43524,41028,42657,40582,40043"
426414,"24598,210283,47623,20431,10617,18675,11728,19296,20387,10772,8608,43860,288211,39037,317273,42699,290948,41411,42683,43524,42657,40582"
426415,"24598,210283,47623,20431,10617,18675,11728,19296,20387,10772,8608,43590,39037,317273,42699,290948,41411,42683,43656,41028,40582,43650"
426416,"24598,210283,47623,20431,10617,18675,11728,19296,20387,10772,8608,43590,39037,317273,42699,290948,41411,42683,43656,41028,40582,43650"
474463,"24598,47623,20431,10617,21650,18675,11728,19296,9062,20387,8608,233514,49619,50181,268739,49638,50424,50710,49236,48472,49178,49289"
474464,"24598,210283,47623,20431,10617,21650,18675,11728,19296,9062,20387,49619,50181,51019,49638,50424,50710,49236,48835,48472,49178,49289"
474465,"24598,47623,20431,10617,21650,18675,11728,19296,9062,20387,8608,301236,233514,49619,50181,51019,50424,50710,49236,48835,49178,49289"
474472,"24598,47623,20431,10617,21650,18675,11728,19296,9062,20387,8608,302582,30732,33335,236779,28081,28763,30102,29264,30750,28114,35320"
474473,"24598,47623,9310,20431,10617,18675,11728,19296,9062,20387,8608,302582,30732,33335,236779,34274,28081,36084,29264,30750,28114,35320"
474474,"24598,9310,20431,10617,10582,18675,11728,19296,9062,20387,8608,30732,33335,31107,236779,34274,28081,28763,35263,30750,28114,35320"
474475,"24598,9310,20431,10617,10582,18675,11728,19296,9062,20387,8608,33335,31107,236779,34274,35280,28081,28763,35263,30750,28114,35320"
531628,"24598,47623,20431,10617,21650,18675,11728,19296,9062,20387,8608,39821,316397,39038,39037,42699,39091,43524,41434,43363,41378,43652"
531629,"24598,47623,20431,10617,18675,18655,11728,19296,9062,20387,8608,259551,316397,39038,39037,42699,39091,43524,41434,43363,41378,43652"
531630,"24598,47623,20431,10617,18675,18655,11728,19296,9062,20387,8608,39821,316397,39038,39037,42699,39091,43524,41434,43363,41378,43652"
426424,"21646,210283,47623,9310,20431,10617,18675,11728,19296,9062,10772,55944,288305,300619,56025,280734,56054,56194,55946,56143,56283,56029"
426423,"210283,10656,47623,9310,20431,10617,18675,11728,19296,9062,10772,300619,56025,280734,56054,56194,55946,56143,56283,56149,56029,56266"
428749,"210283,47623,20431,10617,18675,11728,19296,9062,20387,10772,8608,5017,6943,5941,7898,5560,6033,5939,8180,4578,6128,7133"
428750,"210283,47623,20431,10617,18675,11728,19296,9062,20387,10772,8608,5017,5779,6943,4508,7898,5560,5939,8180,4578,6128,7133"
428751,"210283,47623,20431,21650,18675,11728,19296,9062,20387,10772,8608,267192,5779,272364,5941,7898,5560,6033,5939,8180,4578,7133"
345974,"47623,20431,10617,18675,11728,9062,20387,10772,8608,14054,12856,6943,5941,7898,5560,6033,4582,5939,8180,4578,6128,7133"
387570,"47623,18389,20431,10617,18675,11728,19296,9062,20387,10772,8608,44930,44932,45568,46538,44936,43906,47270,46788,46592,44111,45789"
387571,"47623,18389,20431,10617,18675,11728,19296,9062,20387,10772,8608,44932,45568,46538,47492,44936,43906,47270,46788,46592,44111,45789"
387572,"47623,18389,20431,10617,18675,11728,19296,9062,20387,10772,8608,44930,44932,45568,46538,47492,44936,43906,47270,46788,44111,45789"
387573,"47623,20431,10617,18675,11728,19296,9062,20387,10772,8608,20187,265564,46393,44932,46538,47492,44936,43906,47270,46788,44111,45789"
